Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;
270010205000018;8;62;87;31;1;2;0;0;0;0;107;7256;43638;27200;1530;4040;0;0;0;0;290;183;83664;0;32;13;1;1;0;0;0;0;71;0;16100;10570;1530;2040;0;0;0;0;118;47;30240;62;55;18;0;1;0;0;0;0;36;7256;27538;16630;0;2000;0;0;0;0;172;136;53424;62;87;31;1;2;0;0;0;0;106;7256;43638;27200;1530;4040;0;0;0;0;289;183;83664;0;32;13;1;1;0;0;0;0;70;0;16100;10570;1530;2040;0;0;0;0;117;47;30240;62;55;18;0;1;0;0;0;0;36;7256;27538;16630;0;2000;0;0;0;0;172;136;53424;
270010205000019;8;14;52;4;0;0;0;0;0;0;26;2070;24770;3540;0;0;0;0;0;0;96;70;30380;11;34;2;0;0;0;0;0;0;26;1786;15590;1620;0;0;0;0;0;0;73;47;18996;3;18;2;0;0;0;0;0;0;0;284;9180;1920;0;0;0;0;0;0;23;23;11384;14;52;4;0;0;0;0;0;0;26;2070;24770;3540;0;0;0;0;0;0;96;70;30380;11;34;2;0;0;0;0;0;0;26;1786;15590;1620;0;0;0;0;0;0;73;47;18996;3;18;2;0;0;0;0;0;0;0;284;9180;1920;0;0;0;0;0;0;23;23;11384;
270010205000020;1;24;133;42;13;13;4;1;0;0;19;3579;65110;36307;16640;25650;13700;6000;0;0;249;230;166986;9;91;28;3;12;3;0;0;0;14;1370;44550;23359;4560;23150;11100;0;0;0;160;146;108089;15;42;14;10;1;1;1;0;0;5;2209;20560;12948;12080;2500;2600;6000;0;0;89;84;58897;24;133;42;13;13;4;1;0;0;19;3579;65110;36307;16640;25650;13700;6000;0;0;249;230;166986;9;91;28;3;12;3;0;0;0;14;1370;44550;23359;4560;23150;11100;0;0;0;160;146;108089;15;42;14;10;1;1;1;0;0;5;2209;20560;12948;12080;2500;2600;6000;0;0;89;84;58897;
270010205000021;1;22;160;51;18;19;12;1;2;0;15;3133;77355;41578;24384;38435;38790;6000;18000;0;300;285;247675;15;108;34;11;16;9;1;1;0;15;2318;52160;27158;14600;32850;27590;6000;8000;0;210;195;170676;7;52;17;7;3;3;0;1;0;0;815;25195;14420;9784;5585;11200;0;10000;0;90;90;76999;22;159;50;18;19;12;1;1;0;15;3133;76845;40878;24384;38435;38790;6000;10000;0;297;282;238465;15;107;33;11;16;9;1;0;0;15;2318;51650;26458;14600;32850;27590;6000;0;0;207;192;161466;7;52;17;7;3;3;0;1;0;0;815;25195;14420;9784;5585;11200;0;10000;0;90;90;76999;
270010205000022;5;6;31;4;0;1;0;0;0;0;9;1036;15182;3270;0;2000;0;0;0;0;51;42;21488;5;21;3;0;1;0;0;0;0;8;824;10270;2500;0;2000;0;0;0;0;38;30;15594;1;10;1;0;0;0;0;0;0;1;212;4912;770;0;0;0;0;0;0;13;12;5894;6;31;4;0;1;0;0;0;0;9;1036;15182;3270;0;2000;0;0;0;0;51;42;21488;5;21;3;0;1;0;0;0;0;8;824;10270;2500;0;2000;0;0;0;0;38;30;15594;1;10;1;0;0;0;0;0;0;1;212;4912;770;0;0;0;0;0;0;13;12;5894;
270010205000023;8;37;50;21;1;0;0;0;0;0;63;4371;24013;16084;1500;0;0;0;0;0;172;109;45968;26;30;14;1;0;0;0;0;0;59;3000;14068;10421;1500;0;0;0;0;0;130;71;28989;11;20;7;0;0;0;0;0;0;4;1371;9945;5663;0;0;0;0;0;0;42;38;16979;37;50;21;1;0;0;0;0;0;63;4371;24013;16084;1500;0;0;0;0;0;172;109;45968;26;30;14;1;0;0;0;0;0;59;3000;14068;10421;1500;0;0;0;0;0;130;71;28989;11;20;7;0;0;0;0;0;0;4;1371;9945;5663;0;0;0;0;0;0;42;38;16979;
270020105000001;1;29;87;37;6;3;2;0;0;0;25;3740;39525;27879;8290;5670;6600;0;0;0;189;164;91704;13;54;18;3;1;2;0;0;0;16;2113;24418;13762;4090;1700;6600;0;0;0;107;91;52683;16;33;19;3;2;0;0;0;0;9;1627;15107;14117;4200;3970;0;0;0;0;82;73;39021;29;87;37;6;3;2;0;0;0;25;3740;39525;27879;8290;5670;6600;0;0;0;189;164;91704;13;54;18;3;1;2;0;0;0;16;2113;24418;13762;4090;1700;6600;0;0;0;107;91;52683;16;33;19;3;2;0;0;0;0;9;1627;15107;14117;4200;3970;0;0;0;0;82;73;39021;
270020105000002;1;12;83;76;19;15;15;1;3;0;12;1892;40218;63541;25980;32716;56000;6000;24000;0;236;224;250347;3;55;44;12;14;11;1;3;0;7;500;26662;36711;16280;31016;42600;6000;24000;0;150;143;183769;9;28;32;7;1;4;0;0;0;5;1392;13556;26830;9700;1700;13400;0;0;0;86;81;66578;12;83;76;19;15;15;1;3;0;12;1892;40218;63541;25980;32716;56000;6000;24000;0;236;224;250347;3;55;44;12;14;11;1;3;0;7;500;26662;36711;16280;31016;42600;6000;24000;0;150;143;183769;9;28;32;7;1;4;0;0;0;5;1392;13556;26830;9700;1700;13400;0;0;0;86;81;66578;
270020105000003;1;27;197;60;16;15;7;0;1;0;43;4151;97850;48575;20650;31040;23010;0;10000;0;366;323;235276;9;104;43;11;13;5;0;1;0;22;1744;51470;34340;14750;26540;16800;0;10000;0;208;186;155644;18;93;17;5;2;2;0;0;0;21;2407;46380;14235;5900;4500;6210;0;0;0;158;137;79632;27;197;60;16;15;7;0;1;0;43;4151;97850;48575;20650;31040;23010;0;10000;0;366;323;235276;9;104;43;11;13;5;0;1;0;22;1744;51470;34340;14750;26540;16800;0;10000;0;208;186;155644;18;93;17;5;2;2;0;0;0;21;2407;46380;14235;5900;4500;6210;0;0;0;158;137;79632;
270020105000004;1;57;215;53;11;10;7;1;0;0;31;8326;101698;43392;15000;20400;26600;7000;0;0;385;354;222416;26;127;35;9;7;7;1;0;0;19;4050;59080;27518;12700;14400;26600;7000;0;0;231;212;151348;31;88;18;2;3;0;0;0;0;12;4276;42618;15874;2300;6000;0;0;0;0;154;142;71068;57;215;53;11;10;7;1;0;0;31;8326;101698;43392;15000;20400;26600;7000;0;0;385;354;222416;26;127;35;9;7;7;1;0;0;19;4050;59080;27518;12700;14400;26600;7000;0;0;231;212;151348;31;88;18;2;3;0;0;0;0;12;4276;42618;15874;2300;6000;0;0;0;0;154;142;71068;
270020105000005;1;76;129;31;1;3;1;0;0;0;67;9158;61807;25971;1200;5950;3500;0;0;0;308;241;107586;30;82;20;1;2;0;0;0;0;47;3299;39331;15810;1200;3550;0;0;0;0;182;135;63190;46;47;11;0;1;1;0;0;0;20;5859;22476;10161;0;2400;3500;0;0;0;126;106;44396;76;129;31;1;3;1;0;0;0;67;9158;61807;25971;1200;5950;3500;0;0;0;308;241;107586;30;82;20;1;2;0;0;0;0;47;3299;39331;15810;1200;3550;0;0;0;0;182;135;63190;46;47;11;0;1;1;0;0;0;20;5859;22476;10161;0;2400;3500;0;0;0;126;106;44396;
270020105000006;1;56;192;50;7;1;2;0;0;0;78;8546;92426;37588;9130;1600;7000;0;0;0;386;308;156290;17;120;39;5;1;2;0;0;0;69;2900;57960;28648;6770;1600;7000;0;0;0;253;184;104878;39;72;11;2;0;0;0;0;0;9;5646;34466;8940;2360;0;0;0;0;0;133;124;51412;55;191;50;7;1;2;0;0;0;78;8346;91916;37588;9130;1600;7000;0;0;0;384;306;155580;17;119;39;5;1;2;0;0;0;69;2900;57450;28648;6770;1600;7000;0;0;0;252;183;104368;38;72;11;2;0;0;0;0;0;9;5446;34466;8940;2360;0;0;0;0;0;132;123;51212;
270020105000007;1;24;110;42;2;2;1;0;1;0;52;2796;53852;31523;2360;3600;5000;0;9000;0;234;182;108131;1;75;27;2;2;0;0;1;0;45;250;36790;19054;2360;3600;0;0;9000;0;153;108;71054;23;35;15;0;0;1;0;0;0;7;2546;17062;12469;0;0;5000;0;0;0;81;74;37077;24;110;42;2;2;1;0;1;0;52;2796;53852;31523;2360;3600;5000;0;9000;0;234;182;108131;1;75;27;2;2;0;0;1;0;45;250;36790;19054;2360;3600;0;0;9000;0;153;108;71054;23;35;15;0;0;1;0;0;0;7;2546;17062;12469;0;0;5000;0;0;0;81;74;37077;
270020105000008;1;16;63;43;5;6;7;2;2;0;5;2495;30758;34353;7146;12880;21900;12500;18000;0;149;144;140032;10;30;28;3;4;4;0;1;0;5;1675;14940;22947;4500;8330;12400;0;8500;0;85;80;73292;6;33;15;2;2;3;2;1;0;0;820;15818;11406;2646;4550;9500;12500;9500;0;64;64;66740;16;63;43;5;6;7;2;2;0;5;2495;30758;34353;7146;12880;21900;12500;18000;0;149;144;140032;10;30;28;3;4;4;0;1;0;5;1675;14940;22947;4500;8330;12400;0;8500;0;85;80;73292;6;33;15;2;2;3;2;1;0;0;820;15818;11406;2646;4550;9500;12500;9500;0;64;64;66740;
270020105000009;8;46;154;36;1;0;1;0;0;0;106;7096;75130;25832;1180;0;3000;0;0;0;344;238;112238;38;121;29;1;0;1;0;0;0;93;6110;58310;20122;1180;0;3000;0;0;0;283;190;88722;8;33;7;0;0;0;0;0;0;13;986;16820;5710;0;0;0;0;0;0;61;48;23516;46;154;36;1;0;1;0;0;0;106;7096;75130;25832;1180;0;3000;0;0;0;344;238;112238;38;121;29;1;0;1;0;0;0;93;6110;58310;20122;1180;0;3000;0;0;0;283;190;88722;8;33;7;0;0;0;0;0;0;13;986;16820;5710;0;0;0;0;0;0;61;48;23516;
270020105000010;8;19;75;34;3;0;2;0;0;0;44;3073;36400;27820;3968;0;9000;0;0;0;177;133;80261;15;55;19;1;0;2;0;0;0;31;2480;26450;14020;1500;0;9000;0;0;0;123;92;53450;4;20;15;2;0;0;0;0;0;13;593;9950;13800;2468;0;0;0;0;0;54;41;26811;18;74;34;3;0;2;0;0;0;44;2973;35890;27820;3968;0;9000;0;0;0;175;131;79651;14;54;19;1;0;2;0;0;0;31;2380;25940;14020;1500;0;9000;0;0;0;121;90;52840;4;20;15;2;0;0;0;0;0;13;593;9950;13800;2468;0;0;0;0;0;54;41;26811;
270020105000011;8;33;47;6;2;1;0;0;0;0;70;4160;21260;5210;2450;2300;0;0;0;0;159;89;35380;29;43;4;2;1;0;0;0;0;56;3650;19350;3390;2450;2300;0;0;0;0;135;79;31140;4;4;2;0;0;0;0;0;0;14;510;1910;1820;0;0;0;0;0;0;24;10;4240;33;47;6;2;1;0;0;0;0;70;4160;21260;5210;2450;2300;0;0;0;0;159;89;35380;29;43;4;2;1;0;0;0;0;56;3650;19350;3390;2450;2300;0;0;0;0;135;79;31140;4;4;2;0;0;0;0;0;0;14;510;1910;1820;0;0;0;0;0;0;24;10;4240;
270020105000012;5;12;47;16;1;0;0;0;0;0;125;1272;22830;12650;1200;0;0;0;0;0;201;76;37952;6;36;14;1;0;0;0;0;0;93;880;17290;10950;1200;0;0;0;0;0;150;57;30320;6;11;2;0;0;0;0;0;0;32;392;5540;1700;0;0;0;0;0;0;51;19;7632;12;47;16;1;0;0;0;0;0;125;1272;22830;12650;1200;0;0;0;0;0;201;76;37952;6;36;14;1;0;0;0;0;0;93;880;17290;10950;1200;0;0;0;0;0;150;57;30320;6;11;2;0;0;0;0;0;0;32;392;5540;1700;0;0;0;0;0;0;51;19;7632;
270020105000013;5;11;62;24;1;0;0;0;0;0;21;1600;29405;18662;1500;0;0;0;0;0;119;98;51167;9;51;12;1;0;0;0;0;0;18;1180;24255;8902;1500;0;0;0;0;0;91;73;35837;2;11;12;0;0;0;0;0;0;3;420;5150;9760;0;0;0;0;0;0;28;25;15330;11;62;24;1;0;0;0;0;0;21;1600;29405;18662;1500;0;0;0;0;0;119;98;51167;9;51;12;1;0;0;0;0;0;18;1180;24255;8902;1500;0;0;0;0;0;91;73;35837;2;11;12;0;0;0;0;0;0;3;420;5150;9760;0;0;0;0;0;0;28;25;15330;
270020105000014;8;58;148;20;4;2;2;0;0;0;34;10289;66773;17681;5520;3361;6524;0;0;0;268;234;110148;52;119;10;2;2;0;0;0;0;27;9320;52088;8965;2600;3361;0;0;0;0;212;185;76334;6;29;10;2;0;2;0;0;0;7;969;14685;8716;2920;0;6524;0;0;0;56;49;33814;58;148;20;4;2;2;0;0;0;34;10289;66773;17681;5520;3361;6524;0;0;0;268;234;110148;52;119;10;2;2;0;0;0;0;27;9320;52088;8965;2600;3361;0;0;0;0;212;185;76334;6;29;10;2;0;2;0;0;0;7;969;14685;8716;2920;0;6524;0;0;0;56;49;33814;
270020105000015;5;30;60;17;0;2;0;0;1;0;31;4130;27606;13827;0;4230;0;0;9500;0;141;110;59293;22;39;7;0;2;0;0;1;0;25;3460;18030;5010;0;4230;0;0;9500;0;96;71;40230;8;21;10;0;0;0;0;0;0;6;670;9576;8817;0;0;0;0;0;0;45;39;19063;30;60;17;0;2;0;0;1;0;31;4130;27606;13827;0;4230;0;0;9500;0;141;110;59293;22;39;7;0;2;0;0;1;0;25;3460;18030;5010;0;4230;0;0;9500;0;96;71;40230;8;21;10;0;0;0;0;0;0;6;670;9576;8817;0;0;0;0;0;0;45;39;19063;
270020105000016;8;22;64;15;3;0;2;0;0;0;29;2693;31677;11762;4300;0;5610;0;0;0;135;106;56042;4;36;7;2;0;2;0;0;0;16;752;17630;5030;3000;0;5610;0;0;0;67;51;32022;18;28;8;1;0;0;0;0;0;13;1941;14047;6732;1300;0;0;0;0;0;68;55;24020;22;64;15;3;0;2;0;0;0;29;2693;31677;11762;4300;0;5610;0;0;0;135;106;56042;4;36;7;2;0;2;0;0;0;16;752;17630;5030;3000;0;5610;0;0;0;67;51;32022;18;28;8;1;0;0;0;0;0;13;1941;14047;6732;1300;0;0;0;0;0;68;55;24020;
270020105000017;8;30;65;16;5;1;1;1;0;0;9;3740;30509;12742;6895;1800;3034;6000;0;0;128;119;64720;25;53;11;3;1;1;1;0;0;8;3253;24413;8112;4210;1800;3034;6000;0;0;103;95;50822;5;12;5;2;0;0;0;0;0;1;487;6096;4630;2685;0;0;0;0;0;25;24;13898;30;65;16;5;1;1;1;0;0;9;3740;30509;12742;6895;1800;3034;6000;0;0;128;119;64720;25;53;11;3;1;1;1;0;0;8;3253;24413;8112;4210;1800;3034;6000;0;0;103;95;50822;5;12;5;2;0;0;0;0;0;1;487;6096;4630;2685;0;0;0;0;0;25;24;13898;
270020105000018;4;86;127;43;1;0;0;0;0;0;65;10888;61267;33134;1300;0;0;0;0;0;322;257;106589;16;89;26;0;0;0;0;0;0;53;2578;43103;20445;0;0;0;0;0;0;184;131;66126;70;38;17;1;0;0;0;0;0;12;8310;18164;12689;1300;0;0;0;0;0;138;126;40463;86;127;43;1;0;0;0;0;0;65;10888;61267;33134;1300;0;0;0;0;0;322;257;106589;16;89;26;0;0;0;0;0;0;53;2578;43103;20445;0;0;0;0;0;0;184;131;66126;70;38;17;1;0;0;0;0;0;12;8310;18164;12689;1300;0;0;0;0;0;138;126;40463;
270020105000019;1;29;132;34;5;2;1;0;0;0;57;2528;66280;28573;6860;3700;2800;0;0;0;260;203;110741;1;67;22;4;2;1;0;0;0;30;200;33830;18048;5710;3700;2800;0;0;0;127;97;64288;28;65;12;1;0;0;0;0;0;27;2328;32450;10525;1150;0;0;0;0;0;133;106;46453;29;132;34;5;2;1;0;0;0;57;2528;66280;28573;6860;3700;2800;0;0;0;260;203;110741;1;67;22;4;2;1;0;0;0;30;200;33830;18048;5710;3700;2800;0;0;0;127;97;64288;28;65;12;1;0;0;0;0;0;27;2328;32450;10525;1150;0;0;0;0;0;133;106;46453;
