Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;
240010905000011;5;33;18;4;0;0;0;0;0;0;5;5330;7920;3440;0;0;0;0;0;0;60;55;16690;26;15;3;0;0;0;0;0;0;3;4540;6550;2420;0;0;0;0;0;0;47;44;13510;7;3;1;0;0;0;0;0;0;2;790;1370;1020;0;0;0;0;0;0;13;11;3180;33;18;4;0;0;0;0;0;0;5;5330;7920;3440;0;0;0;0;0;0;60;55;16690;26;15;3;0;0;0;0;0;0;3;4540;6550;2420;0;0;0;0;0;0;47;44;13510;7;3;1;0;0;0;0;0;0;2;790;1370;1020;0;0;0;0;0;0;13;11;3180;
240010905000012;8;17;85;41;0;1;0;0;0;0;35;2514;40372;30005;0;2000;0;0;0;0;179;144;74891;9;76;37;0;0;0;0;0;0;31;1695;36310;26185;0;0;0;0;0;0;153;122;64190;8;9;4;0;1;0;0;0;0;4;819;4062;3820;0;2000;0;0;0;0;26;22;10701;17;84;40;0;1;0;0;0;0;35;2514;39862;29355;0;2000;0;0;0;0;177;142;73731;9;75;36;0;0;0;0;0;0;31;1695;35800;25535;0;0;0;0;0;0;151;120;63030;8;9;4;0;1;0;0;0;0;4;819;4062;3820;0;2000;0;0;0;0;26;22;10701;
240010905000013;1;10;95;30;9;5;0;0;0;0;22;1850;46510;23687;11711;9440;0;0;0;0;171;149;93198;4;66;25;6;4;0;0;0;0;16;715;32050;19042;7681;7400;0;0;0;0;121;105;66888;6;29;5;3;1;0;0;0;0;6;1135;14460;4645;4030;2040;0;0;0;0;50;44;26310;10;94;30;9;5;0;0;0;0;22;1850;46000;23687;11711;9440;0;0;0;0;170;148;92688;4;66;25;6;4;0;0;0;0;16;715;32050;19042;7681;7400;0;0;0;0;121;105;66888;6;28;5;3;1;0;0;0;0;6;1135;13950;4645;4030;2040;0;0;0;0;49;43;25800;
240010905000014;1;2;19;9;3;1;2;0;0;0;6;350;9404;8060;4530;2000;10000;0;0;0;42;36;34344;1;14;6;2;1;2;0;0;0;5;100;7030;5120;3000;2000;10000;0;0;0;31;26;27250;1;5;3;1;0;0;0;0;0;1;250;2374;2940;1530;0;0;0;0;0;11;10;7094;2;19;9;3;1;2;0;0;0;6;350;9404;8060;4530;2000;10000;0;0;0;42;36;34344;1;14;6;2;1;2;0;0;0;5;100;7030;5120;3000;2000;10000;0;0;0;31;26;27250;1;5;3;1;0;0;0;0;0;1;250;2374;2940;1530;0;0;0;0;0;11;10;7094;
240010905000015;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
240010905000016;1;7;34;21;8;10;5;0;1;0;20;1230;16793;17574;9496;19880;19000;0;8000;0;106;86;91973;2;18;14;3;7;5;0;1;0;5;410;9083;11284;3872;14080;19000;0;8000;0;55;50;65729;5;16;7;5;3;0;0;0;0;15;820;7710;6290;5624;5800;0;0;0;0;51;36;26244;7;34;21;8;10;5;0;1;0;20;1230;16793;17574;9496;19880;19000;0;8000;0;106;86;91973;2;18;14;3;7;5;0;1;0;5;410;9083;11284;3872;14080;19000;0;8000;0;55;50;65729;5;16;7;5;3;0;0;0;0;15;820;7710;6290;5624;5800;0;0;0;0;51;36;26244;
240010905000017;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
240010905000018;1;11;56;17;6;3;3;0;0;0;11;1727;27560;14390;7830;5900;11500;0;0;0;107;96;68907;6;31;13;2;3;3;0;0;0;2;803;15480;10920;2700;5900;11500;0;0;0;60;58;47303;5;25;4;4;0;0;0;0;0;9;924;12080;3470;5130;0;0;0;0;0;47;38;21604;11;56;17;6;3;3;0;0;0;11;1727;27560;14390;7830;5900;11500;0;0;0;107;96;68907;6;31;13;2;3;3;0;0;0;2;803;15480;10920;2700;5900;11500;0;0;0;60;58;47303;5;25;4;4;0;0;0;0;0;9;924;12080;3470;5130;0;0;0;0;0;47;38;21604;
240010905000019;1;2;7;3;0;0;2;0;0;0;0;190;3460;2560;0;0;5500;0;0;0;14;14;11710;1;3;3;0;0;1;0;0;0;0;100;1530;2560;0;0;2800;0;0;0;8;8;6990;1;4;0;0;0;1;0;0;0;0;90;1930;0;0;0;2700;0;0;0;6;6;4720;2;7;3;0;0;2;0;0;0;0;190;3460;2560;0;0;5500;0;0;0;14;14;11710;1;3;3;0;0;1;0;0;0;0;100;1530;2560;0;0;2800;0;0;0;8;8;6990;1;4;0;0;0;1;0;0;0;0;90;1930;0;0;0;2700;0;0;0;6;6;4720;
240010905000020;1;8;33;29;11;11;4;2;1;0;4;1274;16132;24840;14940;22688;14812;12640;10000;0;103;99;117326;4;25;25;9;8;4;2;1;0;2;905;12290;21250;12210;16588;14812;12640;10000;0;80;78;100695;4;8;4;2;3;0;0;0;0;2;369;3842;3590;2730;6100;0;0;0;0;23;21;16631;8;33;29;11;11;4;2;1;0;4;1274;16132;24840;14940;22688;14812;12640;10000;0;103;99;117326;4;25;25;9;8;4;2;1;0;2;905;12290;21250;12210;16588;14812;12640;10000;0;80;78;100695;4;8;4;2;3;0;0;0;0;2;369;3842;3590;2730;6100;0;0;0;0;23;21;16631;
240010905000021;1;10;60;56;29;22;13;4;3;2;11;1408;29102;49438;38541;45840;45900;25600;26500;34000;210;199;296329;4;24;36;14;14;11;3;2;2;2;645;12010;31374;18376;29420;38900;19600;18500;34000;112;110;202825;6;36;20;15;8;2;1;1;0;9;763;17092;18064;20165;16420;7000;6000;8000;0;98;89;93504;10;60;56;29;22;13;4;3;2;11;1408;29102;49438;38541;45840;45900;25600;26500;34000;210;199;296329;4;24;36;14;14;11;3;2;2;2;645;12010;31374;18376;29420;38900;19600;18500;34000;112;110;202825;6;36;20;15;8;2;1;1;0;9;763;17092;18064;20165;16420;7000;6000;8000;0;98;89;93504;
240010905000022;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
240010905000023;1;5;62;25;6;2;2;0;0;0;11;1010;30357;19658;7910;3600;5800;0;0;0;113;102;68335;2;39;22;6;2;2;0;0;0;7;450;18737;16958;7910;3600;5800;0;0;0;80;73;53455;3;23;3;0;0;0;0;0;0;4;560;11620;2700;0;0;0;0;0;0;33;29;14880;5;62;25;6;2;2;0;0;0;11;1010;30357;19658;7910;3600;5800;0;0;0;113;102;68335;2;39;22;6;2;2;0;0;0;7;450;18737;16958;7910;3600;5800;0;0;0;80;73;53455;3;23;3;0;0;0;0;0;0;4;560;11620;2700;0;0;0;0;0;0;33;29;14880;
240010905000024;1;27;107;31;10;4;1;0;0;0;16;3646;50257;25600;12725;8140;3500;0;0;0;196;180;103868;8;83;23;8;1;1;0;0;0;5;1300;38890;19184;10121;2500;3500;0;0;0;129;124;75495;19;24;8;2;3;0;0;0;0;11;2346;11367;6416;2604;5640;0;0;0;0;67;56;28373;27;107;31;10;4;1;0;0;0;16;3646;50257;25600;12725;8140;3500;0;0;0;196;180;103868;8;83;23;8;1;1;0;0;0;5;1300;38890;19184;10121;2500;3500;0;0;0;129;124;75495;19;24;8;2;3;0;0;0;0;11;2346;11367;6416;2604;5640;0;0;0;0;67;56;28373;
240010905000025;1;4;25;15;2;1;1;0;0;0;4;722;12610;12350;3030;2040;3000;0;0;0;52;48;33752;2;13;12;1;0;0;0;0;0;1;450;6490;10060;1500;0;0;0;0;0;29;28;18500;2;12;3;1;1;1;0;0;0;3;272;6120;2290;1530;2040;3000;0;0;0;23;20;15252;4;25;15;2;1;1;0;0;0;4;722;12610;12350;3030;2040;3000;0;0;0;52;48;33752;2;13;12;1;0;0;0;0;0;1;450;6490;10060;1500;0;0;0;0;0;29;28;18500;2;12;3;1;1;1;0;0;0;3;272;6120;2290;1530;2040;3000;0;0;0;23;20;15252;
240010905000026;1;3;35;24;5;7;3;1;0;0;2;592;17380;19807;6800;14810;9260;5500;0;0;80;78;74149;0;25;21;4;5;2;1;0;0;0;0;12500;17420;5400;10300;6600;5500;0;0;58;58;57720;3;10;3;1;2;1;0;0;0;2;592;4880;2387;1400;4510;2660;0;0;0;22;20;16429;3;35;24;5;6;3;1;0;0;2;592;17380;19807;6800;12810;9260;5500;0;0;79;77;72149;0;25;21;4;4;2;1;0;0;0;0;12500;17420;5400;8300;6600;5500;0;0;57;57;55720;3;10;3;1;2;1;0;0;0;2;592;4880;2387;1400;4510;2660;0;0;0;22;20;16429;
240010905000027;1;18;72;12;1;0;0;0;0;0;40;1832;35580;8701;1500;0;0;0;0;0;143;103;47613;4;39;10;1;0;0;0;0;0;22;464;19020;7541;1500;0;0;0;0;0;76;54;28525;14;33;2;0;0;0;0;0;0;18;1368;16560;1160;0;0;0;0;0;0;67;49;19088;18;72;12;1;0;0;0;0;0;40;1832;35580;8701;1500;0;0;0;0;0;143;103;47613;4;39;10;1;0;0;0;0;0;22;464;19020;7541;1500;0;0;0;0;0;76;54;28525;14;33;2;0;0;0;0;0;0;18;1368;16560;1160;0;0;0;0;0;0;67;49;19088;
240010905000028;1;1;20;9;3;0;1;0;0;0;6;150;10040;8260;4500;0;3000;0;0;0;40;34;25950;1;13;5;2;0;1;0;0;0;3;150;6630;4200;3000;0;3000;0;0;0;25;22;16980;0;7;4;1;0;0;0;0;0;3;0;3410;4060;1500;0;0;0;0;0;15;12;8970;1;20;9;3;0;1;0;0;0;6;150;10040;8260;4500;0;3000;0;0;0;40;34;25950;1;13;5;2;0;1;0;0;0;3;150;6630;4200;3000;0;3000;0;0;0;25;22;16980;0;7;4;1;0;0;0;0;0;3;0;3410;4060;1500;0;0;0;0;0;15;12;8970;
240020805000001;1;14;71;62;46;61;49;21;7;11;23;2575;34355;51551;61981;127351;184850;137100;63300;160074;365;342;823137;6;39;45;31;43;39;18;7;8;11;1025;19105;37705;41741;92550;148450;115600;63300;118510;247;236;637986;8;32;17;15;18;10;3;0;3;12;1550;15250;13846;20240;34801;36400;21500;0;41564;118;106;185151;14;71;62;46;61;49;21;7;11;23;2575;34355;51551;61981;127351;184850;137100;63300;160074;365;342;823137;6;39;45;31;43;39;18;7;8;11;1025;19105;37705;41741;92550;148450;115600;63300;118510;247;236;637986;8;32;17;15;18;10;3;0;3;12;1550;15250;13846;20240;34801;36400;21500;0;41564;118;106;185151;
240020805000002;1;6;38;37;25;25;20;4;3;3;17;985;18666;30799;33856;51191;81110;25000;27000;60000;178;161;328607;2;18;24;14;22;15;4;2;2;9;325;9070;20195;19206;44691;61955;25000;18000;49000;112;103;247442;4;20;13;11;3;5;0;1;1;8;660;9596;10604;14650;6500;19155;0;9000;11000;66;58;81165;6;38;37;25;25;20;4;3;3;17;985;18666;30799;33856;51191;81110;25000;27000;60000;178;161;328607;2;18;24;14;22;15;4;2;2;9;325;9070;20195;19206;44691;61955;25000;18000;49000;112;103;247442;4;20;13;11;3;5;0;1;1;8;660;9596;10604;14650;6500;19155;0;9000;11000;66;58;81165;
240020805000003;1;14;110;60;20;23;5;0;1;2;24;2160;53264;49570;26120;46584;19000;0;10000;26500;259;235;233198;5;56;41;13;13;3;0;0;2;6;790;27060;32947;17360;27304;12000;0;0;26500;139;133;143961;9;54;19;7;10;2;0;1;0;18;1370;26204;16623;8760;19280;7000;0;10000;0;120;102;89237;14;110;60;20;23;5;0;1;2;24;2160;53264;49570;26120;46584;19000;0;10000;26500;259;235;233198;5;56;41;13;13;3;0;0;2;6;790;27060;32947;17360;27304;12000;0;0;26500;139;133;143961;9;54;19;7;10;2;0;1;0;18;1370;26204;16623;8760;19280;7000;0;10000;0;120;102;89237;
240020805000004;1;12;85;74;27;24;18;3;1;1;20;2076;40847;61891;34651;48673;64092;16820;8500;26000;265;245;303550;0;45;45;17;13;14;2;1;1;13;0;22140;37637;21030;27400;50792;11420;8500;26000;151;138;204919;12;40;29;10;11;4;1;0;0;7;2076;18707;24254;13621;21273;13300;5400;0;0;114;107;98631;12;85;73;27;24;18;3;1;1;20;2076;40847;60891;34651;48673;64092;16820;8500;26000;264;244;302550;0;45;44;17;13;14;2;1;1;13;0;22140;36637;21030;27400;50792;11420;8500;26000;150;137;203919;12;40;29;10;11;4;1;0;0;7;2076;18707;24254;13621;21273;13300;5400;0;0;114;107;98631;
240020805000005;1;18;94;54;22;19;16;2;1;0;38;2558;46850;43974;31310;38319;66300;13000;8000;0;264;226;250311;2;27;27;12;11;10;0;0;0;9;367;13230;21406;17480;22580;42600;0;0;0;98;89;117663;16;67;27;10;8;6;2;1;0;29;2191;33620;22568;13830;15739;23700;13000;8000;0;166;137;132648;18;94;54;22;19;16;2;1;0;38;2558;46850;43974;31310;38319;66300;13000;8000;0;264;226;250311;2;27;27;12;11;10;0;0;0;9;367;13230;21406;17480;22580;42600;0;0;0;98;89;117663;16;67;27;10;8;6;2;1;0;29;2191;33620;22568;13830;15739;23700;13000;8000;0;166;137;132648;
240020805000006;1;22;85;30;16;5;5;1;0;1;47;2549;40220;23520;22350;9100;18000;7000;0;24000;212;165;146739;4;22;15;7;4;4;1;0;0;8;375;10730;11310;9700;7500;14000;7000;0;0;65;57;60615;18;63;15;9;1;1;0;0;1;39;2174;29490;12210;12650;1600;4000;0;0;24000;147;108;86124;22;84;30;16;5;5;1;0;1;47;2549;39710;23520;22350;9100;18000;7000;0;24000;211;164;146229;4;22;15;7;4;4;1;0;0;8;375;10730;11310;9700;7500;14000;7000;0;0;65;57;60615;18;62;15;9;1;1;0;0;1;39;2174;28980;12210;12650;1600;4000;0;0;24000;146;107;85614;
240020805000007;1;16;171;76;17;9;9;0;0;0;35;2390;85264;60339;22250;17930;31289;0;0;0;333;298;219462;8;102;59;13;7;8;0;0;0;19;1250;50754;46045;16730;14180;27289;0;0;0;216;197;156248;8;69;17;4;2;1;0;0;0;16;1140;34510;14294;5520;3750;4000;0;0;0;117;101;63214;16;171;76;17;9;9;0;0;0;35;2390;85264;60339;22250;17930;31289;0;0;0;333;298;219462;8;102;59;13;7;8;0;0;0;19;1250;50754;46045;16730;14180;27289;0;0;0;216;197;156248;8;69;17;4;2;1;0;0;0;16;1140;34510;14294;5520;3750;4000;0;0;0;117;101;63214;
240020805000008;1;35;130;64;12;16;3;0;0;0;17;5077;62733;49670;15302;32790;10700;0;0;0;277;260;176272;12;79;41;10;15;3;0;0;0;5;1831;38018;31263;12750;30590;10700;0;0;0;165;160;125152;23;51;23;2;1;0;0;0;0;12;3246;24715;18407;2552;2200;0;0;0;0;112;100;51120;35;130;64;12;16;3;0;0;0;17;5077;62733;49670;15302;32790;10700;0;0;0;277;260;176272;12;79;41;10;15;3;0;0;0;5;1831;38018;31263;12750;30590;10700;0;0;0;165;160;125152;23;51;23;2;1;0;0;0;0;12;3246;24715;18407;2552;2200;0;0;0;0;112;100;51120;
240020805000009;1;17;118;45;10;4;3;2;0;0;22;2702;58045;36465;13380;7600;11200;11900;0;0;221;199;141292;6;62;28;8;4;2;2;0;0;14;1020;30310;21462;10580;7600;8200;11900;0;0;126;112;91072;11;56;17;2;0;1;0;0;0;8;1682;27735;15003;2800;0;3000;0;0;0;95;87;50220;17;118;45;10;4;3;2;0;0;22;2702;58045;36465;13380;7600;11200;11900;0;0;221;199;141292;6;62;28;8;4;2;2;0;0;14;1020;30310;21462;10580;7600;8200;11900;0;0;126;112;91072;11;56;17;2;0;1;0;0;0;8;1682;27735;15003;2800;0;3000;0;0;0;95;87;50220;
240020805000010;1;23;113;54;15;11;4;1;0;0;15;3935;53225;42547;19102;24681;16070;6000;0;0;236;221;165560;10;67;37;10;8;3;1;0;0;9;2200;31585;29786;13372;17991;13070;6000;0;0;145;136;114004;13;46;17;5;3;1;0;0;0;6;1735;21640;12761;5730;6690;3000;0;0;0;91;85;51556;23;113;54;15;11;4;1;0;0;15;3935;53225;42547;19102;24681;16070;6000;0;0;236;221;165560;10;67;37;10;8;3;1;0;0;9;2200;31585;29786;13372;17991;13070;6000;0;0;145;136;114004;13;46;17;5;3;1;0;0;0;6;1735;21640;12761;5730;6690;3000;0;0;0;91;85;51556;
240020805000011;1;9;112;49;24;21;5;3;0;0;29;1455;55111;43098;33090;41380;19200;20681;0;0;252;223;214015;5;56;29;19;15;3;2;0;0;14;850;27740;25830;25690;30280;11600;13681;0;0;143;129;135671;4;56;20;5;6;2;1;0;0;15;605;27371;17268;7400;11100;7600;7000;0;0;109;94;78344;9;112;49;23;21;5;3;0;0;29;1455;55111;43098;31590;41380;19200;20681;0;0;251;222;212515;5;56;29;18;15;3;2;0;0;14;850;27740;25830;24190;30280;11600;13681;0;0;142;128;134171;4;56;20;5;6;2;1;0;0;15;605;27371;17268;7400;11100;7600;7000;0;0;109;94;78344;
240020805000012;1;10;158;66;10;15;7;4;0;0;34;1648;76550;55812;13320;30177;24500;23200;0;0;304;270;225207;3;74;48;5;12;5;4;0;0;19;550;35750;39142;6800;24032;17800;23200;0;0;170;151;147274;7;84;18;5;3;2;0;0;0;15;1098;40800;16670;6520;6145;6700;0;0;0;134;119;77933;10;158;66;10;15;7;4;0;0;34;1648;76550;55812;13320;30177;24500;23200;0;0;304;270;225207;3;74;48;5;12;5;4;0;0;19;550;35750;39142;6800;24032;17800;23200;0;0;170;151;147274;7;84;18;5;3;2;0;0;0;15;1098;40800;16670;6520;6145;6700;0;0;0;134;119;77933;
