Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;
240010905000011;5;62;34;6;0;0;0;0;0;0;77;8591;14980;4667;0;0;0;0;0;0;179;102;28238;33;24;4;0;0;0;0;0;0;37;5481;10380;3020;0;0;0;0;0;0;98;61;18881;29;10;2;0;0;0;0;0;0;40;3110;4600;1647;0;0;0;0;0;0;81;41;9357;62;34;6;0;0;0;0;0;0;77;8591;14980;4667;0;0;0;0;0;0;179;102;28238;33;24;4;0;0;0;0;0;0;37;5481;10380;3020;0;0;0;0;0;0;98;61;18881;29;10;2;0;0;0;0;0;0;40;3110;4600;1647;0;0;0;0;0;0;81;41;9357;
240010905000012;8;108;159;51;0;1;1;0;0;0;236;12641;76732;36465;0;2000;5100;0;0;0;556;320;132938;18;101;45;0;0;1;0;0;0;125;3140;48180;30865;0;0;5100;0;0;0;290;165;87285;90;58;6;0;1;0;0;0;0;111;9501;28552;5600;0;2000;0;0;0;0;266;155;45653;107;158;50;0;1;1;0;0;0;236;12529;76222;35815;0;2000;5100;0;0;0;553;317;131666;18;100;44;0;0;1;0;0;0;125;3140;47670;30215;0;0;5100;0;0;0;288;163;86125;89;58;6;0;1;0;0;0;0;111;9389;28552;5600;0;2000;0;0;0;0;265;154;45541;
240010905000013;1;59;223;45;16;7;0;0;0;0;203;7893;110070;36355;20868;13040;0;0;0;0;553;350;188226;22;114;33;12;5;0;0;0;0;81;3212;55420;25850;15611;9400;0;0;0;0;267;186;109493;37;109;12;4;2;0;0;0;0;122;4681;54650;10505;5257;3640;0;0;0;0;286;164;78733;59;190;45;16;7;0;0;0;0;203;7893;93240;36355;20868;13040;0;0;0;0;520;317;171396;22;108;33;12;5;0;0;0;0;81;3212;52360;25850;15611;9400;0;0;0;0;261;180;106433;37;82;12;4;2;0;0;0;0;122;4681;40880;10505;5257;3640;0;0;0;0;259;137;64963;
240010905000014;1;7;35;15;5;1;3;0;0;0;57;937;17454;12980;7560;2000;13000;0;0;0;123;66;53931;4;20;8;3;1;2;0;0;0;19;425;10090;6420;4500;2000;10000;0;0;0;57;38;33435;3;15;7;2;0;1;0;0;0;38;512;7364;6560;3060;0;3000;0;0;0;66;28;20496;7;35;15;5;1;3;0;0;0;57;937;17454;12980;7560;2000;13000;0;0;0;123;66;53931;4;20;8;3;1;2;0;0;0;19;425;10090;6420;4500;2000;10000;0;0;0;57;38;33435;3;15;7;2;0;1;0;0;0;38;512;7364;6560;3060;0;3000;0;0;0;66;28;20496;
240010905000015;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
240010905000016;1;18;64;46;18;13;9;0;1;0;108;3097;31173;38204;22660;25280;33120;0;8000;0;277;169;161534;7;36;25;10;9;8;0;1;0;34;1460;17553;21144;13272;17680;28120;0;8000;0;130;96;107229;11;28;21;8;4;1;0;0;0;74;1637;13620;17060;9388;7600;5000;0;0;0;147;73;54305;18;64;46;18;13;9;0;1;0;108;3097;31173;38204;22660;25280;33120;0;8000;0;277;169;161534;7;36;25;10;9;8;0;1;0;34;1460;17553;21144;13272;17680;28120;0;8000;0;130;96;107229;11;28;21;8;4;1;0;0;0;74;1637;13620;17060;9388;7600;5000;0;0;0;147;73;54305;
240010905000017;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
240010905000018;1;26;111;31;7;5;3;0;0;0;114;3478;54160;26416;9030;10300;11500;0;0;0;297;183;114884;9;62;19;3;4;3;0;0;0;45;1083;30160;15790;3900;7900;11500;0;0;0;145;100;70333;17;49;12;4;1;0;0;0;0;69;2395;24000;10626;5130;2400;0;0;0;0;152;83;44551;26;111;31;7;5;3;0;0;0;114;3478;54160;26416;9030;10300;11500;0;0;0;297;183;114884;9;62;19;3;4;3;0;0;0;45;1083;30160;15790;3900;7900;11500;0;0;0;145;100;70333;17;49;12;4;1;0;0;0;0;69;2395;24000;10626;5130;2400;0;0;0;0;152;83;44551;
240010905000019;1;5;22;7;3;1;2;0;0;0;5;792;10520;6580;3832;2000;5500;0;0;0;45;40;29224;2;8;6;2;1;1;0;0;0;4;340;3970;5560;2800;2000;2800;0;0;0;24;20;17470;3;14;1;1;0;1;0;0;0;1;452;6550;1020;1032;0;2700;0;0;0;21;20;11754;5;22;7;3;1;2;0;0;0;5;792;10520;6580;3832;2000;5500;0;0;0;45;40;29224;2;8;6;2;1;1;0;0;0;4;340;3970;5560;2800;2000;2800;0;0;0;24;20;17470;3;14;1;1;0;1;0;0;0;1;452;6550;1020;1032;0;2700;0;0;0;21;20;11754;
240010905000020;1;22;75;43;19;12;8;2;1;0;111;2919;36182;36217;25391;24688;27012;12640;10000;0;293;182;175049;8;40;31;11;8;6;2;1;0;32;1532;19330;25805;14910;16588;20412;12640;10000;0;139;107;121217;14;35;12;8;4;2;0;0;0;79;1387;16852;10412;10481;8100;6600;0;0;0;154;75;53832;22;75;43;19;12;8;2;1;0;111;2919;36182;36217;25391;24688;27012;12640;10000;0;293;182;175049;8;40;31;11;8;6;2;1;0;32;1532;19330;25805;14910;16588;20412;12640;10000;0;139;107;121217;14;35;12;8;4;2;0;0;0;79;1387;16852;10412;10481;8100;6600;0;0;0;154;75;53832;
240010905000021;1;35;165;90;43;32;18;7;3;2;193;5511;78247;76510;57300;65450;64900;43100;26500;34000;588;395;451518;8;66;56;19;17;12;6;2;2;72;1305;31585;47054;25606;35530;42900;37100;18500;34000;260;188;273580;27;99;34;24;15;6;1;1;0;121;4206;46662;29456;31694;29920;22000;6000;8000;0;328;207;177938;35;165;90;43;32;18;7;3;2;193;5511;78247;76510;57300;65450;64900;43100;26500;34000;588;395;451518;8;66;56;19;17;12;6;2;2;72;1305;31585;47054;25606;35530;42900;37100;18500;34000;260;188;273580;27;99;34;24;15;6;1;1;0;121;4206;46662;29456;31694;29920;22000;6000;8000;0;328;207;177938;
240010905000022;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
240010905000023;1;23;113;31;7;3;5;0;0;0;114;3640;54369;24898;9410;5200;18900;0;0;0;296;182;116417;7;56;24;6;2;2;0;0;0;45;1070;26707;18758;7910;3600;5800;0;0;0;142;97;63845;16;57;7;1;1;3;0;0;0;69;2570;27662;6140;1500;1600;13100;0;0;0;154;85;52572;23;113;31;7;3;5;0;0;0;114;3640;54369;24898;9410;5200;18900;0;0;0;296;182;116417;7;56;24;6;2;2;0;0;0;45;1070;26707;18758;7910;3600;5800;0;0;0;142;97;63845;16;57;7;1;1;3;0;0;0;69;2570;27662;6140;1500;1600;13100;0;0;0;154;85;52572;
240010905000024;1;111;193;53;12;4;1;0;0;0;196;14038;89527;43124;15425;8140;3500;0;0;0;570;374;173754;29;130;30;9;1;1;0;0;0;75;4337;60218;24624;11321;2500;3500;0;0;0;275;200;106500;82;63;23;3;3;0;0;0;0;121;9701;29309;18500;4104;5640;0;0;0;0;295;174;67254;111;193;53;12;4;1;0;0;0;196;14038;89527;43124;15425;8140;3500;0;0;0;570;374;173754;29;130;30;9;1;1;0;0;0;75;4337;60218;24624;11321;2500;3500;0;0;0;275;200;106500;82;63;23;3;3;0;0;0;0;121;9701;29309;18500;4104;5640;0;0;0;0;295;174;67254;
240010905000025;1;8;46;27;3;2;1;0;0;0;54;1277;22780;22070;4530;4060;3000;0;0;0;141;87;57717;4;20;19;1;0;0;0;0;0;16;825;9850;15960;1500;0;0;0;0;0;60;44;28135;4;26;8;2;2;1;0;0;0;38;452;12930;6110;3030;4060;3000;0;0;0;81;43;29582;8;46;27;3;2;1;0;0;0;54;1277;22780;22070;4530;4060;3000;0;0;0;141;87;57717;4;20;19;1;0;0;0;0;0;16;825;9850;15960;1500;0;0;0;0;0;60;44;28135;4;26;8;2;2;1;0;0;0;38;452;12930;6110;3030;4060;3000;0;0;0;81;43;29582;
240010905000026;1;9;68;34;7;7;3;1;0;0;81;1922;32970;28067;9550;14810;9260;5500;0;0;210;129;102079;1;35;24;6;5;2;1;0;0;24;250;17160;19760;8150;10300;6600;5500;0;0;98;74;67720;8;33;10;1;2;1;0;0;0;57;1672;15810;8307;1400;4510;2660;0;0;0;112;55;34359;9;68;34;7;6;3;1;0;0;81;1922;32970;28067;9550;12810;9260;5500;0;0;209;128;100079;1;35;24;6;4;2;1;0;0;24;250;17160;19760;8150;8300;6600;5500;0;0;97;73;65720;8;33;10;1;2;1;0;0;0;57;1672;15810;8307;1400;4510;2660;0;0;0;112;55;34359;
240010905000027;1;56;135;20;3;0;0;0;0;0;200;5780;65562;15691;3904;0;0;0;0;0;414;214;90937;6;79;14;2;0;0;0;0;0;97;764;38040;11161;2700;0;0;0;0;0;198;101;52665;50;56;6;1;0;0;0;0;0;103;5016;27522;4530;1204;0;0;0;0;0;216;113;38272;56;135;20;3;0;0;0;0;0;200;5780;65562;15691;3904;0;0;0;0;0;414;214;90937;6;79;14;2;0;0;0;0;0;97;764;38040;11161;2700;0;0;0;0;0;198;101;52665;50;56;6;1;0;0;0;0;0;103;5016;27522;4530;1204;0;0;0;0;0;216;113;38272;
240010905000028;1;4;39;13;5;1;1;0;0;0;46;599;19560;11560;7040;1910;3000;0;0;0;109;63;43669;2;21;5;3;0;1;0;0;0;16;400;10700;4200;4040;0;3000;0;0;0;48;32;22340;2;18;8;2;1;0;0;0;0;30;199;8860;7360;3000;1910;0;0;0;0;61;31;21329;4;39;13;5;1;1;0;0;0;46;599;19560;11560;7040;1910;3000;0;0;0;109;63;43669;2;21;5;3;0;1;0;0;0;16;400;10700;4200;4040;0;3000;0;0;0;48;32;22340;2;18;8;2;1;0;0;0;0;30;199;8860;7360;3000;1910;0;0;0;0;61;31;21329;
240020805000001;1;51;194;144;74;87;71;22;9;11;414;7484;93195;117751;99843;180731;265340;143100;81500;160074;1077;663;1149018;19;89;77;38;48;45;19;8;8;174;3005;43445;62355;51403;103550;168350;121600;71300;118510;525;351;743518;32;105;67;36;39;26;3;1;3;240;4479;49750;55396;48440;77181;96990;21500;10200;41564;552;312;405500;51;194;144;74;87;71;22;9;11;414;7484;93195;117751;99843;180731;265340;143100;81500;160074;1077;663;1149018;19;89;77;38;48;45;19;8;8;174;3005;43445;62355;51403;103550;168350;121600;71300;118510;525;351;743518;32;105;67;36;39;26;3;1;3;240;4479;49750;55396;48440;77181;96990;21500;10200;41564;552;312;405500;
240020805000002;1;20;106;75;41;39;29;6;4;4;193;2853;52866;60578;55836;81001;115910;37500;37000;72000;517;324;515544;7;38;42;19;29;21;5;2;2;82;855;19040;34112;26136;59191;84955;30500;18000;49000;247;165;321789;13;68;33;22;10;8;1;2;2;111;1998;33826;26466;29700;21810;30955;7000;19000;23000;270;159;193755;20;106;75;41;39;29;6;4;4;193;2853;52866;60578;55836;81001;115910;37500;37000;72000;517;324;515544;7;38;42;19;29;21;5;2;2;82;855;19040;34112;26136;59191;84955;30500;18000;49000;247;165;321789;13;68;33;22;10;8;1;2;2;111;1998;33826;26466;29700;21810;30955;7000;19000;23000;270;159;193755;
240020805000003;1;56;275;118;30;32;10;0;1;2;287;8042;132458;94670;39258;64934;36520;0;10000;26500;811;524;412382;19;128;72;17;17;6;0;0;2;118;3035;60315;57767;23060;35954;21520;0;0;26500;379;261;228151;37;147;46;13;15;4;0;1;0;169;5007;72143;36903;16198;28980;15000;0;10000;0;432;263;184231;56;275;118;30;32;10;0;1;2;287;8042;132458;94670;39258;64934;36520;0;10000;26500;811;524;412382;19;128;72;17;17;6;0;0;2;118;3035;60315;57767;23060;35954;21520;0;0;26500;379;261;228151;37;147;46;13;15;4;0;1;0;169;5007;72143;36903;16198;28980;15000;0;10000;0;432;263;184231;
240020805000004;1;59;217;139;36;42;32;3;1;2;263;8914;104157;113384;47371;85312;114592;16820;8500;81000;794;531;580050;20;99;72;22;18;22;2;1;1;103;2692;48130;58101;28055;37619;81592;11420;8500;26000;360;257;302109;39;118;67;14;24;10;1;0;1;160;6222;56027;55283;19316;47693;33000;5400;0;55000;434;274;277941;59;217;138;36;42;32;3;1;2;263;8914;104157;112384;47371;85312;114592;16820;8500;81000;793;530;579050;20;99;71;22;18;22;2;1;1;103;2692;48130;57101;28055;37619;81592;11420;8500;26000;359;256;301109;39;118;67;14;24;10;1;0;1;160;6222;56027;55283;19316;47693;33000;5400;0;55000;434;274;277941;
240020805000005;1;31;247;108;35;34;22;4;2;0;353;4831;119890;85369;50650;67424;90400;25000;17000;0;836;483;460564;8;109;57;19;18;12;1;1;0;150;1210;52380;43016;28040;36400;50700;6000;9000;0;375;225;226746;23;138;51;16;16;10;3;1;0;203;3621;67510;42353;22610;31024;39700;19000;8000;0;461;258;233818;31;247;108;35;34;22;4;2;0;330;4831;119890;85369;50650;67424;90400;25000;17000;0;813;483;460564;8;109;57;19;18;12;1;1;0;137;1210;52380;43016;28040;36400;50700;6000;9000;0;362;225;226746;23;138;51;16;16;10;3;1;0;193;3621;67510;42353;22610;31024;39700;19000;8000;0;451;258;233818;
240020805000006;1;59;199;82;24;20;8;1;1;1;264;7885;94870;66340;34050;39840;27000;7000;8000;24000;659;395;308985;20;88;53;13;14;6;1;1;0;113;2970;42310;42080;18400;27140;20000;7000;8000;0;309;196;167900;39;111;29;11;6;2;0;0;1;151;4915;52560;24260;15650;12700;7000;0;0;24000;350;199;141085;59;198;82;24;20;8;1;1;1;263;7885;94360;66340;34050;39840;27000;7000;8000;24000;657;394;308475;20;88;53;13;14;6;1;1;0;112;2970;42310;42080;18400;27140;20000;7000;8000;0;308;196;167900;39;110;29;11;6;2;0;0;1;151;4915;52050;24260;15650;12700;7000;0;0;24000;349;198;140575;
240020805000007;1;82;348;131;22;17;10;0;0;0;455;10758;170572;101639;29060;33023;36289;0;0;0;1065;610;381341;32;176;93;16;11;9;0;0;0;175;4515;86134;70885;20880;22030;32289;0;0;0;512;337;236733;50;172;38;6;6;1;0;0;0;280;6243;84438;30754;8180;10993;4000;0;0;0;553;273;144608;82;348;131;22;17;10;0;0;0;455;10758;170572;101639;29060;33023;36289;0;0;0;1065;610;381341;32;176;93;16;11;9;0;0;0;175;4515;86134;70885;20880;22030;32289;0;0;0;512;337;236733;50;172;38;6;6;1;0;0;0;280;6243;84438;30754;8180;10993;4000;0;0;0;553;273;144608;
240020805000008;1;133;285;110;16;20;5;0;0;0;326;18569;136413;81408;20202;41138;18560;0;0;0;895;569;316290;42;156;65;14;19;4;0;0;0;137;6561;74838;47471;17650;38938;14860;0;0;0;437;300;200318;91;129;45;2;1;1;0;0;0;189;12008;61575;33937;2552;2200;3700;0;0;0;458;269;115972;133;285;110;16;20;5;0;0;0;326;18569;136413;81408;20202;41138;18560;0;0;0;895;569;316290;42;156;65;14;19;4;0;0;0;137;6561;74838;47471;17650;38938;14860;0;0;0;437;300;200318;91;129;45;2;1;1;0;0;0;189;12008;61575;33937;2552;2200;3700;0;0;0;458;269;115972;
240020805000009;1;74;220;76;15;4;4;3;1;0;279;9918;106617;61055;19780;7600;14700;18000;10000;0;676;397;247670;14;116;46;9;4;3;3;1;0;120;2520;56060;35262;11780;7600;11700;18000;10000;0;316;196;152922;60;104;30;6;0;1;0;0;0;159;7398;50557;25793;8000;0;3000;0;0;0;360;201;94748;74;220;76;15;4;4;3;0;0;279;9918;106617;61055;19780;7600;14700;18000;0;0;675;396;237670;14;116;46;9;4;3;3;0;0;120;2520;56060;35262;11780;7600;11700;18000;0;0;315;195;142922;60;104;30;6;0;1;0;0;0;159;7398;50557;25793;8000;0;3000;0;0;0;360;201;94748;
240020805000010;1;111;223;95;19;13;5;1;0;0;294;15290;105290;73235;24088;29681;20070;6000;0;0;761;467;273654;40;118;61;13;8;4;1;0;0;118;5926;55660;46814;17334;17991;17070;6000;0;0;363;245;166795;71;105;34;6;5;1;0;0;0;176;9364;49630;26421;6754;11690;3000;0;0;0;398;222;106859;111;223;92;19;13;4;1;0;0;293;15290;105290;70535;24088;29681;16070;6000;0;0;756;463;266954;40;118;60;13;8;3;1;0;0;118;5926;55660;45814;17334;17991;13070;6000;0;0;361;243;161795;71;105;32;6;5;1;0;0;0;175;9364;49630;24721;6754;11690;3000;0;0;0;395;220;105159;
240020805000011;1;43;241;88;47;36;7;3;0;0;317;6573;119496;73380;64027;71120;27100;20681;0;0;782;465;382377;15;110;47;25;23;3;2;0;0;124;2200;54515;39065;34320;46020;11600;13681;0;0;349;225;201401;28;131;41;22;13;4;1;0;0;193;4373;64981;34315;29707;25100;15500;7000;0;0;433;240;180976;43;240;88;46;36;7;3;0;0;311;6573;118986;73380;62527;71120;27100;20681;0;0;774;463;380367;15;110;47;24;23;3;2;0;0;122;2200;54515;39065;32820;46020;11600;13681;0;0;346;224;199901;28;130;41;22;13;4;1;0;0;189;4373;64471;34315;29707;25100;15500;7000;0;0;428;239;180466;
240020805000012;1;34;296;99;15;24;11;4;0;0;427;5493;142965;83539;20220;48567;39300;23200;0;0;910;483;363284;10;141;66;6;18;7;4;0;0;186;1960;67720;54122;8000;36622;26800;23200;0;0;438;252;218424;24;155;33;9;6;4;0;0;0;241;3533;75245;29417;12220;11945;12500;0;0;0;472;231;144860;34;296;99;15;24;11;4;0;0;427;5493;142965;83539;20220;48567;39300;23200;0;0;910;483;363284;10;141;66;6;18;7;4;0;0;186;1960;67720;54122;8000;36622;26800;23200;0;0;438;252;218424;24;155;33;9;6;4;0;0;0;241;3533;75245;29417;12220;11945;12500;0;0;0;472;231;144860;
