Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;
510010210000002;8;16;156;42;7;4;1;0;0;0;233;3142;78080;33395;10130;9080;5000;0;0;0;459;226;138827;10;119;40;5;3;1;0;0;0;71;2036;59380;31945;7150;7500;5000;0;0;0;249;178;113011;6;37;2;2;1;0;0;0;0;162;1106;18700;1450;2980;1580;0;0;0;0;210;48;25816;16;156;42;7;4;1;0;0;0;233;3142;78080;33395;10130;9080;5000;0;0;0;459;226;138827;10;119;40;5;3;1;0;0;0;71;2036;59380;31945;7150;7500;5000;0;0;0;249;178;113011;6;37;2;2;1;0;0;0;0;162;1106;18700;1450;2980;1580;0;0;0;0;210;48;25816;
510020105000001;1;2;59;115;46;60;48;5;13;8;184;455;28380;100709;62750;125443;184130;30800;124000;135000;540;356;791667;0;23;62;28;41;34;3;11;6;51;0;10870;56168;38190;84490;132280;18800;104000;98000;259;208;542798;2;36;53;18;19;14;2;2;2;133;455;17510;44541;24560;40953;51850;12000;20000;37000;281;148;248869;2;59;115;46;60;48;5;13;8;184;455;28380;100709;62750;125443;184130;30800;124000;135000;540;356;791667;0;23;62;28;41;34;3;11;6;51;0;10870;56168;38190;84490;132280;18800;104000;98000;259;208;542798;2;36;53;18;19;14;2;2;2;133;455;17510;44541;24560;40953;51850;12000;20000;37000;281;148;248869;
510020105000002;1;3;148;154;81;64;39;9;7;0;283;585;71076;128118;113150;136200;141600;54700;62000;0;788;505;707429;0;43;101;57;43;27;8;5;0;110;0;20810;84133;79950;93100;99600;49200;44000;0;394;284;470793;3;105;53;24;21;12;1;2;0;173;585;50266;43985;33200;43100;42000;5500;18000;0;394;221;236636;3;148;154;81;64;39;9;7;0;283;585;71076;128118;113150;136200;141600;54700;62000;0;788;505;707429;0;43;101;57;43;27;8;5;0;110;0;20810;84133;79950;93100;99600;49200;44000;0;394;284;470793;3;105;53;24;21;12;1;2;0;173;585;50266;43985;33200;43100;42000;5500;18000;0;394;221;236636;
510020105000003;1;37;151;157;53;40;13;1;1;1;180;6664;73951;127587;71418;81830;49600;5800;10000;14000;634;454;440850;8;58;99;41;27;10;1;1;1;62;1192;28881;81852;55588;56130;37600;5800;10000;14000;308;246;291043;29;93;58;12;13;3;0;0;0;118;5472;45070;45735;15830;25700;12000;0;0;0;326;208;149807;37;151;157;53;40;13;1;1;1;180;6664;73951;127587;71418;81830;49600;5800;10000;14000;634;454;440850;8;58;99;41;27;10;1;1;1;62;1192;28881;81852;55588;56130;37600;5800;10000;14000;308;246;291043;29;93;58;12;13;3;0;0;0;118;5472;45070;45735;15830;25700;12000;0;0;0;326;208;149807;
510020105000004;1;32;187;183;82;27;9;3;1;4;250;5364;89513;145144;108530;54820;27900;19000;8000;65000;778;528;523271;11;70;115;69;24;7;2;1;2;102;1944;34556;91319;92398;49110;21900;13000;8000;40500;403;301;352727;21;117;68;13;3;2;1;0;2;148;3420;54957;53825;16132;5710;6000;6000;0;24500;375;227;170544;32;186;183;82;27;9;3;1;4;250;5364;89213;145144;108530;54820;27900;19000;8000;65000;777;527;522971;11;70;115;69;24;7;2;1;2;102;1944;34556;91319;92398;49110;21900;13000;8000;40500;403;301;352727;21;116;68;13;3;2;1;0;2;148;3420;54657;53825;16132;5710;6000;6000;0;24500;374;226;170244;
510020105000005;1;31;117;134;52;21;9;1;3;1;175;4587;56940;110347;68517;42764;27700;7200;26000;16000;544;369;360055;7;47;88;43;17;8;1;3;1;63;696;23320;74855;57417;34810;24700;7200;26000;16000;278;215;264998;24;70;46;9;4;1;0;0;0;112;3891;33620;35492;11100;7954;3000;0;0;0;266;154;95057;31;117;133;52;21;9;1;3;1;175;4587;56940;109347;68517;42764;27700;7200;26000;16000;543;368;359055;7;47;87;43;17;8;1;3;1;63;696;23320;73855;57417;34810;24700;7200;26000;16000;277;214;263998;24;70;46;9;4;1;0;0;0;112;3891;33620;35492;11100;7954;3000;0;0;0;266;154;95057;
510020105000006;1;15;162;225;112;71;60;9;10;3;275;2323;78290;189986;151494;145411;216677;55700;90400;51000;942;667;981281;4;64;139;73;44;42;7;8;3;114;331;31500;118384;99191;92082;154660;44800;71400;51000;498;384;663348;11;98;86;39;27;18;2;2;0;161;1992;46790;71602;52303;53329;62017;10900;19000;0;444;283;317933;15;160;222;112;71;60;9;10;3;274;2323;77430;188026;151494;145411;216677;55700;90400;51000;936;662;978461;4;64;136;73;44;42;7;8;3;113;331;31500;116424;99191;92082;154660;44800;71400;51000;494;381;661388;11;96;86;39;27;18;2;2;0;161;1992;45930;71602;52303;53329;62017;10900;19000;0;442;281;317073;
510020105000007;1;34;156;140;33;18;6;0;0;0;235;6157;75957;113249;44540;36140;21075;0;0;0;622;387;297118;9;72;101;28;15;5;0;0;0;96;1481;35560;81560;38010;30740;17575;0;0;0;326;230;204926;25;84;39;5;3;1;0;0;0;139;4676;40397;31689;6530;5400;3500;0;0;0;296;157;92192;34;156;140;33;18;6;0;0;0;235;6157;75957;113249;44540;36140;21075;0;0;0;622;387;297118;9;72;101;28;15;5;0;0;0;96;1481;35560;81560;38010;30740;17575;0;0;0;326;230;204926;25;84;39;5;3;1;0;0;0;139;4676;40397;31689;6530;5400;3500;0;0;0;296;157;92192;
510020105000008;1;14;113;153;61;42;15;1;0;0;181;2715;55650;123985;80590;86610;51800;6700;0;0;580;399;408050;2;49;98;47;31;14;1;0;0;64;500;24670;80809;61530;62980;48800;6700;0;0;306;242;285989;12;64;55;14;11;1;0;0;0;117;2215;30980;43176;19060;23630;3000;0;0;0;274;157;122061;14;113;153;61;42;15;1;0;0;181;2715;55650;123985;80590;86610;51800;6700;0;0;580;399;408050;2;49;98;47;31;14;1;0;0;64;500;24670;80809;61530;62980;48800;6700;0;0;306;242;285989;12;64;55;14;11;1;0;0;0;117;2215;30980;43176;19060;23630;3000;0;0;0;274;157;122061;
510020105000009;1;6;37;37;10;7;4;0;0;0;61;939;18120;32280;13000;16070;16500;0;0;0;162;101;96909;2;16;27;9;4;4;0;0;0;22;204;7950;23820;11800;9560;16500;0;0;0;84;62;69834;4;21;10;1;3;0;0;0;0;39;735;10170;8460;1200;6510;0;0;0;0;78;39;27075;6;37;37;10;7;4;0;0;0;61;939;18120;32280;13000;16070;16500;0;0;0;162;101;96909;2;16;27;9;4;4;0;0;0;22;204;7950;23820;11800;9560;16500;0;0;0;84;62;69834;4;21;10;1;3;0;0;0;0;39;735;10170;8460;1200;6510;0;0;0;0;78;39;27075;
510020105000010;1;1;22;27;5;0;1;0;0;0;37;134;10680;20866;6550;0;3000;0;0;0;93;56;41230;0;10;15;3;0;1;0;0;0;12;0;4770;11649;3850;0;3000;0;0;0;41;29;23269;1;12;12;2;0;0;0;0;0;25;134;5910;9217;2700;0;0;0;0;0;52;27;17961;1;22;27;5;0;1;0;0;0;37;134;10680;20866;6550;0;3000;0;0;0;93;56;41230;0;10;15;3;0;1;0;0;0;12;0;4770;11649;3850;0;3000;0;0;0;41;29;23269;1;12;12;2;0;0;0;0;0;25;134;5910;9217;2700;0;0;0;0;0;52;27;17961;
510020105000011;1;2;40;32;22;7;7;0;0;0;54;322;19960;29570;31497;14700;27000;0;0;0;164;110;123049;2;18;23;16;7;6;0;0;0;18;322;9180;21080;22887;14700;23000;0;0;0;90;72;91169;0;22;9;6;0;1;0;0;0;36;0;10780;8490;8610;0;4000;0;0;0;74;38;31880;2;40;32;22;7;7;0;0;0;54;322;19960;29570;31497;14700;27000;0;0;0;164;110;123049;2;18;23;16;7;6;0;0;0;18;322;9180;21080;22887;14700;23000;0;0;0;90;72;91169;0;22;9;6;0;1;0;0;0;36;0;10780;8490;8610;0;4000;0;0;0;74;38;31880;
510020105000012;1;2;42;33;53;31;31;5;5;1;76;450;21080;28715;78200;71530;119900;31500;48000;11000;279;203;410375;1;21;21;31;18;17;4;4;1;27;200;10560;18215;46200;41200;67900;26000;38000;11000;145;118;259275;1;21;12;22;13;14;1;1;0;49;250;10520;10500;32000;30330;52000;5500;10000;0;134;85;151100;1;36;27;51;30;31;5;5;1;71;250;18020;24150;75200;69730;119900;31500;48000;11000;258;187;397750;0;15;16;29;17;17;4;4;1;22;0;7500;14250;43200;39400;67900;26000;38000;11000;125;103;247250;1;21;11;22;13;14;1;1;0;49;250;10520;9900;32000;30330;52000;5500;10000;0;133;84;150500;
510020105000013;1;6;72;74;38;44;38;6;3;1;95;1245;36320;63018;52670;90045;138890;35500;30000;15000;377;282;462688;1;28;41;24;24;25;5;3;0;27;100;14030;34883;33440;49505;93690;29500;30000;0;178;151;285148;5;44;33;14;20;13;1;0;1;68;1145;22290;28135;19230;40540;45200;6000;0;15000;199;131;177540;6;71;74;38;44;38;6;3;1;95;1245;35810;63018;52670;90045;138890;35500;30000;15000;376;281;462178;1;27;41;24;24;25;5;3;0;27;100;13520;34883;33440;49505;93690;29500;30000;0;177;150;284638;5;44;33;14;20;13;1;0;1;68;1145;22290;28135;19230;40540;45200;6000;0;15000;199;131;177540;
510020105000014;1;9;76;104;41;35;27;2;4;2;83;1711;36825;86802;55000;71693;101500;13000;35000;35000;383;300;436531;2;27;59;27;20;20;1;4;1;36;510;13130;49190;36340;41993;77900;6000;35000;20000;197;161;280063;7;49;45;14;15;7;1;0;1;47;1201;23695;37612;18660;29700;23600;7000;0;15000;186;139;156468;9;76;104;41;35;27;2;4;2;83;1711;36825;86802;55000;71693;101500;13000;35000;35000;383;300;436531;2;27;59;27;20;20;1;4;1;36;510;13130;49190;36340;41993;77900;6000;35000;20000;197;161;280063;7;49;45;14;15;7;1;0;1;47;1201;23695;37612;18660;29700;23600;7000;0;15000;186;139;156468;
510020105000015;1;15;112;138;61;77;71;9;8;9;212;1625;53825;113238;78062;161681;259120;55000;74000;205000;712;500;1001551;6;47;67;38;41;52;7;7;8;76;695;22330;55281;49013;87624;194700;42000;64000;185000;349;273;700643;9;65;71;23;36;19;2;1;1;136;930;31495;57957;29049;74057;64420;13000;10000;20000;363;227;300908;15;112;137;61;76;71;9;7;9;212;1625;53825;112218;78062;159681;259120;55000;65000;205000;709;497;989531;6;47;67;38;40;52;7;6;8;76;695;22330;55281;49013;85624;194700;42000;55000;185000;347;271;689643;9;65;70;23;36;19;2;1;1;136;930;31495;56937;29049;74057;64420;13000;10000;20000;362;226;299888;
510020105000016;1;36;221;231;85;43;14;2;1;1;301;6800;107860;192637;112538;85280;47420;13000;10000;10500;935;634;586035;7;91;141;62;28;10;2;1;1;116;1285;44650;118582;82458;56300;34420;13000;10000;10500;459;343;371195;29;130;90;23;15;4;0;0;0;185;5515;63210;74055;30080;28980;13000;0;0;0;476;291;214840;36;221;231;85;43;14;2;1;1;301;6800;107860;192637;112538;85280;47420;13000;10000;10500;935;634;586035;7;91;141;62;28;10;2;1;1;116;1285;44650;118582;82458;56300;34420;13000;10000;10500;459;343;371195;29;130;90;23;15;4;0;0;0;185;5515;63210;74055;30080;28980;13000;0;0;0;476;291;214840;
510020105000017;1;13;61;42;6;3;3;0;1;0;74;1993;29963;32367;7085;5800;8600;0;10000;0;203;129;95808;3;30;30;6;1;3;0;1;0;26;350;14905;23162;7085;2000;8600;0;10000;0;100;74;66102;10;31;12;0;2;0;0;0;0;48;1643;15058;9205;0;3800;0;0;0;0;103;55;29706;13;61;42;6;3;3;0;1;0;74;1993;29963;32367;7085;5800;8600;0;10000;0;203;129;95808;3;30;30;6;1;3;0;1;0;26;350;14905;23162;7085;2000;8600;0;10000;0;100;74;66102;10;31;12;0;2;0;0;0;0;48;1643;15058;9205;0;3800;0;0;0;0;103;55;29706;
510020105000018;1;84;156;140;40;9;1;0;0;0;155;10873;71473;108930;51256;19200;5000;0;0;0;585;430;266732;25;81;116;30;9;1;0;0;0;40;2420;36555;90968;37976;19200;5000;0;0;0;302;262;192119;59;75;24;10;0;0;0;0;0;115;8453;34918;17962;13280;0;0;0;0;0;283;168;74613;84;156;140;40;9;1;0;0;0;155;10873;71473;108930;51256;19200;5000;0;0;0;585;430;266732;25;81;116;30;9;1;0;0;0;40;2420;36555;90968;37976;19200;5000;0;0;0;302;262;192119;59;75;24;10;0;0;0;0;0;115;8453;34918;17962;13280;0;0;0;0;0;283;168;74613;
510020105000019;8;27;84;85;36;16;11;0;1;0;139;4243;41065;70274;48152;32050;39500;0;8000;0;399;260;243284;9;40;70;31;13;10;0;1;0;37;1605;19195;59165;41232;26230;35700;0;8000;0;211;174;191127;18;44;15;5;3;1;0;0;0;102;2638;21870;11109;6920;5820;3800;0;0;0;188;86;52157;27;84;84;36;16;11;0;1;0;138;4243;41065;69474;48152;32050;39500;0;8000;0;397;259;242484;9;40;69;31;13;10;0;1;0;37;1605;19195;58365;41232;26230;35700;0;8000;0;210;173;190327;18;44;15;5;3;1;0;0;0;101;2638;21870;11109;6920;5820;3800;0;0;0;187;86;52157;
510020105000020;8;2;6;17;2;0;0;2;0;0;12;180;2680;15095;2900;0;0;15000;0;0;41;29;35855;1;3;13;1;0;0;1;0;0;3;80;1470;11590;1400;0;0;7500;0;0;22;19;22040;1;3;4;1;0;0;1;0;0;9;100;1210;3505;1500;0;0;7500;0;0;19;10;13815;2;6;17;2;0;0;2;0;0;12;180;2680;15095;2900;0;0;15000;0;0;41;29;35855;1;3;13;1;0;0;1;0;0;3;80;1470;11590;1400;0;0;7500;0;0;22;19;22040;1;3;4;1;0;0;1;0;0;9;100;1210;3505;1500;0;0;7500;0;0;19;10;13815;
510020105000021;8;2;33;44;9;8;3;0;0;1;92;214;16770;38134;10970;15800;11500;0;0;13000;192;100;106388;1;21;38;7;7;2;0;0;1;33;134;10690;33632;8570;13800;8000;0;0;13000;110;77;87826;1;12;6;2;1;1;0;0;0;59;80;6080;4502;2400;2000;3500;0;0;0;82;23;18562;2;33;44;9;8;3;0;0;1;92;214;16770;38134;10970;15800;11500;0;0;13000;192;100;106388;1;21;38;7;7;2;0;0;1;33;134;10690;33632;8570;13800;8000;0;0;13000;110;77;87826;1;12;6;2;1;1;0;0;0;59;80;6080;4502;2400;2000;3500;0;0;0;82;23;18562;
510020105000022;8;20;43;77;16;9;1;1;0;1;488;3908;21244;65605;21343;17290;5000;6000;0;24930;656;168;165320;9;28;70;15;8;1;0;0;1;409;2117;13820;60585;20143;15690;5000;0;0;24930;541;132;142285;11;15;7;1;1;0;1;0;0;79;1791;7424;5020;1200;1600;0;6000;0;0;115;36;23035;13;32;67;16;9;1;1;0;1;103;2158;15884;58850;21343;17290;5000;6000;0;24930;243;140;151455;2;17;60;15;8;1;0;0;1;24;367;8460;53830;20143;15690;5000;0;0;24930;128;104;128420;11;15;7;1;1;0;1;0;0;79;1791;7424;5020;1200;1600;0;6000;0;0;115;36;23035;
510020105000023;8;3;17;26;8;0;2;0;1;0;29;304;7870;22625;10420;0;7500;0;8000;0;86;57;56719;0;9;24;8;0;2;0;1;0;9;0;3850;20625;10420;0;7500;0;8000;0;53;44;50395;3;8;2;0;0;0;0;0;0;20;304;4020;2000;0;0;0;0;0;0;33;13;6324;3;17;26;8;0;2;0;1;0;29;304;7870;22625;10420;0;7500;0;8000;0;86;57;56719;0;9;24;8;0;2;0;1;0;9;0;3850;20625;10420;0;7500;0;8000;0;53;44;50395;3;8;2;0;0;0;0;0;0;20;304;4020;2000;0;0;0;0;0;0;33;13;6324;
510020105000024;8;3;7;24;13;0;2;1;0;0;41;325;3560;21630;17215;0;9000;7000;0;0;91;50;58730;1;4;21;12;0;2;1;0;0;8;225;2030;19180;15945;0;9000;7000;0;0;49;41;53380;2;3;3;1;0;0;0;0;0;33;100;1530;2450;1270;0;0;0;0;0;42;9;5350;3;7;24;13;0;2;1;0;0;41;325;3560;21630;17215;0;9000;7000;0;0;91;50;58730;1;4;21;12;0;2;1;0;0;8;225;2030;19180;15945;0;9000;7000;0;0;49;41;53380;2;3;3;1;0;0;0;0;0;33;100;1530;2450;1270;0;0;0;0;0;42;9;5350;
510020105000025;8;4;39;24;3;2;1;0;0;0;80;472;18164;18340;4000;3700;3000;0;0;0;153;73;47676;2;29;20;2;2;1;0;0;0;31;350;13434;15390;2800;3700;3000;0;0;0;87;56;38674;2;10;4;1;0;0;0;0;0;49;122;4730;2950;1200;0;0;0;0;0;66;17;9002;4;39;24;3;2;1;0;0;0;80;472;18164;18340;4000;3700;3000;0;0;0;153;73;47676;2;29;20;2;2;1;0;0;0;31;350;13434;15390;2800;3700;3000;0;0;0;87;56;38674;2;10;4;1;0;0;0;0;0;49;122;4730;2950;1200;0;0;0;0;0;66;17;9002;
510020105000026;8;0;40;23;11;4;6;0;1;0;68;0;20070;18744;15220;7975;20710;0;8000;0;153;85;90719;0;20;20;10;4;5;0;1;0;23;0;9970;17033;13945;7975;15710;0;8000;0;83;60;72633;0;20;3;1;0;1;0;0;0;45;0;10100;1711;1275;0;5000;0;0;0;70;25;18086;0;40;23;11;4;6;0;1;0;68;0;20070;18744;15220;7975;20710;0;8000;0;153;85;90719;0;20;20;10;4;5;0;1;0;23;0;9970;17033;13945;7975;15710;0;8000;0;83;60;72633;0;20;3;1;0;1;0;0;0;45;0;10100;1711;1275;0;5000;0;0;0;70;25;18086;
510020105000027;1;3;54;71;37;48;44;6;14;3;139;650;27170;62975;51408;106400;164360;38000;129200;47610;419;280;627773;0;20;34;20;23;33;4;11;3;50;0;9900;30590;27378;52600;126160;25000;101200;47610;198;148;420438;3;34;37;17;25;11;2;3;0;89;650;17270;32385;24030;53800;38200;13000;28000;0;221;132;207335;3;54;71;37;48;44;6;14;3;139;650;27170;62975;51408;106400;164360;38000;129200;47610;419;280;627773;0;20;34;20;23;33;4;11;3;50;0;9900;30590;27378;52600;126160;25000;101200;47610;198;148;420438;3;34;37;17;25;11;2;3;0;89;650;17270;32385;24030;53800;38200;13000;28000;0;221;132;207335;
510020105000028;1;29;211;156;55;18;3;0;0;0;226;4926;100439;124747;71888;35880;9000;0;0;0;698;472;346880;4;96;114;46;16;2;0;0;0;67;471;47196;94569;60050;31600;6000;0;0;0;345;278;239886;25;115;42;9;2;1;0;0;0;159;4455;53243;30178;11838;4280;3000;0;0;0;353;194;106994;29;211;156;55;18;3;0;0;0;226;4926;100439;124747;71888;35880;9000;0;0;0;698;472;346880;4;96;114;46;16;2;0;0;0;67;471;47196;94569;60050;31600;6000;0;0;0;345;278;239886;25;115;42;9;2;1;0;0;0;159;4455;53243;30178;11838;4280;3000;0;0;0;353;194;106994;
510020105000029;1;34;156;124;44;15;6;0;0;0;229;5483;74066;95489;57669;28540;21800;0;0;0;608;379;283047;8;72;84;37;14;3;0;0;0;94;1106;34414;65799;48677;26540;11200;0;0;0;312;218;187736;26;84;40;7;1;3;0;0;0;135;4377;39652;29690;8992;2000;10600;0;0;0;296;161;95311;34;156;124;44;15;6;0;0;0;229;5483;74066;95489;57669;28540;21800;0;0;0;608;379;283047;8;72;84;37;14;3;0;0;0;94;1106;34414;65799;48677;26540;11200;0;0;0;312;218;187736;26;84;40;7;1;3;0;0;0;135;4377;39652;29690;8992;2000;10600;0;0;0;296;161;95311;
