Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;
510020105000005;1;5;47;70;40;17;8;1;2;1;21;900;23450;59476;52517;35060;24700;7200;18000;16000;212;191;237303;1;30;55;34;16;8;1;2;1;8;200;14890;47883;45217;33210;24700;7200;18000;16000;156;148;207300;4;17;15;6;1;0;0;0;0;13;700;8560;11593;7300;1850;0;0;0;0;56;43;30003;5;47;69;40;17;8;1;2;1;21;900;23450;58476;52517;35060;24700;7200;18000;16000;211;190;236303;1;30;54;34;16;8;1;2;1;8;200;14890;46883;45217;33210;24700;7200;18000;16000;155;147;206300;4;17;15;6;1;0;0;0;0;13;700;8560;11593;7300;1850;0;0;0;0;56;43;30003;
510020105000006;1;3;54;104;62;42;44;7;9;3;37;291;26170;89709;84194;87171;160377;43300;80400;51000;365;328;622612;2;25;79;48;30;32;6;8;3;12;41;12290;68762;65331;63072;118660;37800;71400;51000;245;233;488356;1;29;25;14;12;12;1;1;0;25;250;13880;20947;18863;24099;41717;5500;9000;0;120;95;134256;3;53;102;62;42;44;7;9;3;37;291;25660;88349;84194;87171;160377;43300;80400;51000;362;325;620742;2;25;77;48;30;32;6;8;3;12;41;12290;67402;65331;63072;118660;37800;71400;51000;243;231;486996;1;28;25;14;12;12;1;1;0;25;250;13370;20947;18863;24099;41717;5500;9000;0;119;94;133746;
510020105000007;1;7;66;75;20;15;4;0;0;0;27;1344;32040;60603;26780;29540;14975;0;0;0;214;187;165282;2;34;56;18;12;4;0;0;0;13;455;17000;45400;24080;24140;14975;0;0;0;139;126;126050;5;32;19;2;3;0;0;0;0;14;889;15040;15203;2700;5400;0;0;0;0;75;61;39232;7;66;75;20;15;4;0;0;0;27;1344;32040;60603;26780;29540;14975;0;0;0;214;187;165282;2;34;56;18;12;4;0;0;0;13;455;17000;45400;24080;24140;14975;0;0;0;139;126;126050;5;32;19;2;3;0;0;0;0;14;889;15040;15203;2700;5400;0;0;0;0;75;61;39232;
510020105000008;1;2;35;88;42;32;14;1;0;0;12;350;17490;73369;55260;65980;48800;6700;0;0;226;214;267949;0;24;73;38;25;13;1;0;0;2;0;12090;60879;49430;50880;45800;6700;0;0;176;174;225779;2;11;15;4;7;1;0;0;0;10;350;5400;12490;5830;15100;3000;0;0;0;50;40;42170;2;35;88;42;32;14;1;0;0;12;350;17490;73369;55260;65980;48800;6700;0;0;226;214;267949;0;24;73;38;25;13;1;0;0;2;0;12090;60879;49430;50880;45800;6700;0;0;176;174;225779;2;11;15;4;7;1;0;0;0;10;350;5400;12490;5830;15100;3000;0;0;0;50;40;42170;
510020105000009;1;0;11;25;8;5;3;0;0;0;2;0;5610;22840;10600;11660;12000;0;0;0;54;52;62710;0;8;22;8;4;3;0;0;0;0;0;4080;19800;10600;9560;12000;0;0;0;45;45;56040;0;3;3;0;1;0;0;0;0;2;0;1530;3040;0;2100;0;0;0;0;9;7;6670;0;11;25;8;5;3;0;0;0;2;0;5610;22840;10600;11660;12000;0;0;0;54;52;62710;0;8;22;8;4;3;0;0;0;0;0;4080;19800;10600;9560;12000;0;0;0;45;45;56040;0;3;3;0;1;0;0;0;0;2;0;1530;3040;0;2100;0;0;0;0;9;7;6670;
510020105000010;1;0;11;12;5;0;1;0;0;0;4;0;5280;9899;6550;0;3000;0;0;0;33;29;24729;0;6;8;3;0;1;0;0;0;3;0;2940;6349;3850;0;3000;0;0;0;21;18;16139;0;5;4;2;0;0;0;0;0;1;0;2340;3550;2700;0;0;0;0;0;12;11;8590;0;11;12;5;0;1;0;0;0;4;0;5280;9899;6550;0;3000;0;0;0;33;29;24729;0;6;8;3;0;1;0;0;0;3;0;2940;6349;3850;0;3000;0;0;0;21;18;16139;0;5;4;2;0;0;0;0;0;1;0;2340;3550;2700;0;0;0;0;0;12;11;8590;
510020105000011;1;0;18;17;9;7;5;0;0;0;8;0;9010;15320;13060;14700;19000;0;0;0;64;56;71090;0;9;16;8;7;5;0;0;0;1;0;4590;14640;11530;14700;19000;0;0;0;46;45;64460;0;9;1;1;0;0;0;0;0;7;0;4420;680;1530;0;0;0;0;0;18;11;6630;0;18;17;9;7;5;0;0;0;8;0;9010;15320;13060;14700;19000;0;0;0;64;56;71090;0;9;16;8;7;5;0;0;0;1;0;4590;14640;11530;14700;19000;0;0;0;46;45;64460;0;9;1;1;0;0;0;0;0;7;0;4420;680;1530;0;0;0;0;0;18;11;6630;
510020105000012;1;1;18;10;23;13;16;3;2;1;17;250;9010;8750;33500;29730;61400;17500;20000;11000;104;87;191140;0;4;4;12;5;6;2;1;1;3;0;2000;3550;17700;11400;23400;12000;10000;11000;38;35;91050;1;14;6;11;8;10;1;1;0;14;250;7010;5200;15800;18330;38000;5500;10000;0;66;52;100090;1;18;10;23;13;16;3;2;1;17;250;9010;8750;33500;29730;61400;17500;20000;11000;104;87;191140;0;4;4;12;5;6;2;1;1;3;0;2000;3550;17700;11400;23400;12000;10000;11000;38;35;91050;1;14;6;11;8;10;1;1;0;14;250;7010;5200;15800;18330;38000;5500;10000;0;66;52;100090;
510020105000013;1;1;34;37;16;25;22;2;2;1;10;255;17090;31585;21280;50740;81125;12000;20000;15000;150;140;249075;0;14;20;7;16;16;1;2;0;2;0;6900;17455;9250;32930;60925;6000;20000;0;78;76;153460;1;20;17;9;9;6;1;0;1;8;255;10190;14130;12030;17810;20200;6000;0;15000;72;64;95615;1;34;37;16;25;22;2;2;1;10;255;17090;31585;21280;50740;81125;12000;20000;15000;150;140;249075;0;14;20;7;16;16;1;2;0;2;0;6900;17455;9250;32930;60925;6000;20000;0;78;76;153460;1;20;17;9;9;6;1;0;1;8;255;10190;14130;12030;17810;20200;6000;0;15000;72;64;95615;
510020105000014;1;2;25;50;28;24;19;1;4;2;3;91;12530;42461;37410;50193;75300;6000;35000;35000;158;155;293985;0;12;38;24;15;18;1;4;1;2;0;5900;31700;32110;32293;71300;6000;35000;20000;115;113;234303;2;13;12;4;9;1;0;0;1;1;91;6630;10761;5300;17900;4000;0;0;15000;43;42;59682;2;25;50;28;24;19;1;4;2;3;91;12530;42461;37410;50193;75300;6000;35000;35000;158;155;293985;0;12;38;24;15;18;1;4;1;2;0;5900;31700;32110;32293;71300;6000;35000;20000;115;113;234303;2;13;12;4;9;1;0;0;1;1;91;6630;10761;5300;17900;4000;0;0;15000;43;42;59682;
510020105000015;1;1;30;54;33;45;53;9;7;9;10;15;14660;46952;42673;95881;201100;55000;64000;205000;251;241;725281;0;12;34;28;35;49;7;7;8;7;0;5910;30036;36283;74824;185700;42000;64000;185000;187;180;623753;1;18;20;5;10;4;2;0;1;3;15;8750;16916;6390;21057;15400;13000;0;20000;64;61;101528;1;30;54;33;45;53;9;6;9;10;15;14660;46952;42673;95881;201100;55000;55000;205000;250;240;716281;0;12;34;28;35;49;7;6;8;7;0;5910;30036;36283;74824;185700;42000;55000;185000;186;179;614753;1;18;20;5;10;4;2;0;1;3;15;8750;16916;6390;21057;15400;13000;0;20000;64;61;101528;
510020105000016;1;6;83;108;55;31;9;1;1;1;31;1240;40470;91823;73158;61140;29360;7000;10000;10500;326;295;324691;0;39;74;40;23;7;1;1;1;14;0;19120;62882;53358;46300;23360;7000;10000;10500;200;186;232520;6;44;34;15;8;2;0;0;0;17;1240;21350;28941;19800;14840;6000;0;0;0;126;109;92171;6;83;108;55;31;9;1;1;1;31;1240;40470;91823;73158;61140;29360;7000;10000;10500;326;295;324691;0;39;74;40;23;7;1;1;1;14;0;19120;62882;53358;46300;23360;7000;10000;10500;200;186;232520;6;44;34;15;8;2;0;0;0;17;1240;21350;28941;19800;14840;6000;0;0;0;126;109;92171;
510020105000017;1;7;29;25;1;2;2;0;1;0;8;1139;13955;18979;1200;3800;6000;0;10000;0;75;67;55073;1;14;20;1;1;2;0;1;0;3;100;6875;15489;1200;2000;6000;0;10000;0;43;40;41664;6;15;5;0;1;0;0;0;0;5;1039;7080;3490;0;1800;0;0;0;0;32;27;13409;7;29;25;1;2;2;0;1;0;8;1139;13955;18979;1200;3800;6000;0;10000;0;75;67;55073;1;14;20;1;1;2;0;1;0;3;100;6875;15489;1200;2000;6000;0;10000;0;43;40;41664;6;15;5;0;1;0;0;0;0;5;1039;7080;3490;0;1800;0;0;0;0;32;27;13409;
510020105000018;1;10;68;86;35;6;1;0;0;0;12;1415;32670;68155;44306;12900;5000;0;0;0;218;206;164446;5;42;79;27;6;1;0;0;0;3;536;19860;62603;33776;12900;5000;0;0;0;163;160;134675;5;26;7;8;0;0;0;0;0;9;879;12810;5552;10530;0;0;0;0;0;55;46;29771;10;68;86;35;6;1;0;0;0;12;1415;32670;68155;44306;12900;5000;0;0;0;218;206;164446;5;42;79;27;6;1;0;0;0;3;536;19860;62603;33776;12900;5000;0;0;0;163;160;134675;5;26;7;8;0;0;0;0;0;9;879;12810;5552;10530;0;0;0;0;0;55;46;29771;
510020105000019;8;2;33;62;29;14;10;0;1;0;3;455;15990;52330;38932;28250;35700;0;8000;0;154;151;179657;2;30;57;29;13;10;0;1;0;3;455;14460;48545;38932;26230;35700;0;8000;0;145;142;172322;0;3;5;0;1;0;0;0;0;0;0;1530;3785;0;2020;0;0;0;0;9;9;7335;2;33;61;29;14;10;0;1;0;3;455;15990;51530;38932;28250;35700;0;8000;0;153;150;178857;2;30;56;29;13;10;0;1;0;3;455;14460;47745;38932;26230;35700;0;8000;0;144;141;171522;0;3;5;0;1;0;0;0;0;0;0;1530;3785;0;2020;0;0;0;0;9;9;7335;
510020105000020;8;0;6;9;1;0;0;1;0;0;1;0;2680;8020;1400;0;0;7500;0;0;18;17;19600;0;3;7;1;0;0;0;0;0;0;0;1470;6235;1400;0;0;0;0;0;11;11;9105;0;3;2;0;0;0;1;0;0;1;0;1210;1785;0;0;0;7500;0;0;7;6;10495;0;6;9;1;0;0;1;0;0;1;0;2680;8020;1400;0;0;7500;0;0;18;17;19600;0;3;7;1;0;0;0;0;0;0;0;1470;6235;1400;0;0;0;0;0;11;11;9105;0;3;2;0;0;0;1;0;0;1;0;1210;1785;0;0;0;7500;0;0;7;6;10495;
510020105000021;8;1;18;35;5;6;2;0;0;1;11;134;9160;31317;5870;11800;8000;0;0;13000;79;68;79281;1;17;34;5;6;2;0;0;1;9;134;8650;30717;5870;11800;8000;0;0;13000;75;66;78171;0;1;1;0;0;0;0;0;0;2;0;510;600;0;0;0;0;0;0;4;2;1110;1;18;35;5;6;2;0;0;1;11;134;9160;31317;5870;11800;8000;0;0;13000;79;68;79281;1;17;34;5;6;2;0;0;1;9;134;8650;30717;5870;11800;8000;0;0;13000;75;66;78171;0;1;1;0;0;0;0;0;0;2;0;510;600;0;0;0;0;0;0;4;2;1110;
510020105000022;8;0;15;58;14;8;1;0;0;1;2;0;7440;51675;18943;15690;5000;0;0;24930;99;97;123678;0;15;58;14;8;1;0;0;1;0;0;7440;51675;18943;15690;5000;0;0;24930;97;97;123678;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;14;56;14;8;1;0;0;1;2;0;6930;50490;18943;15690;5000;0;0;24930;96;94;121983;0;14;56;14;8;1;0;0;1;0;0;6930;50490;18943;15690;5000;0;0;24930;94;94;121983;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;
510020105000023;8;1;5;20;5;0;2;0;1;0;5;132;2130;17160;6160;0;7500;0;8000;0;39;34;41082;0;5;20;5;0;2;0;1;0;1;0;2130;17160;6160;0;7500;0;8000;0;34;33;40950;1;0;0;0;0;0;0;0;0;4;132;0;0;0;0;0;0;0;0;5;1;132;1;5;20;5;0;2;0;1;0;5;132;2130;17160;6160;0;7500;0;8000;0;39;34;41082;0;5;20;5;0;2;0;1;0;1;0;2130;17160;6160;0;7500;0;8000;0;34;33;40950;1;0;0;0;0;0;0;0;0;4;132;0;0;0;0;0;0;0;0;5;1;132;
510020105000024;8;0;3;21;11;0;2;1;0;0;1;0;1520;18980;15015;0;9000;7000;0;0;39;38;51515;0;3;20;10;0;2;1;0;0;1;0;1520;18280;13745;0;9000;7000;0;0;37;36;49545;0;0;1;1;0;0;0;0;0;0;0;0;700;1270;0;0;0;0;0;2;2;1970;0;3;21;11;0;2;1;0;0;1;0;1520;18980;15015;0;9000;7000;0;0;39;38;51515;0;3;20;10;0;2;1;0;0;1;0;1520;18280;13745;0;9000;7000;0;0;37;36;49545;0;0;1;1;0;0;0;0;0;0;0;0;700;1270;0;0;0;0;0;2;2;1970;
510020105000025;8;3;28;19;2;2;1;0;0;0;8;432;13164;14290;2800;3700;3000;0;0;0;63;55;37386;2;25;18;2;2;1;0;0;0;5;350;11844;13690;2800;3700;3000;0;0;0;55;50;35384;1;3;1;0;0;0;0;0;0;3;82;1320;600;0;0;0;0;0;0;8;5;2002;3;28;19;2;2;1;0;0;0;8;432;13164;14290;2800;3700;3000;0;0;0;63;55;37386;2;25;18;2;2;1;0;0;0;5;350;11844;13690;2800;3700;3000;0;0;0;55;50;35384;1;3;1;0;0;0;0;0;0;3;82;1320;600;0;0;0;0;0;0;8;5;2002;
510020105000026;8;0;24;18;7;4;5;0;1;0;7;0;11910;15433;9850;7975;15710;0;8000;0;66;59;68878;0;17;18;7;4;5;0;1;0;4;0;8440;15433;9850;7975;15710;0;8000;0;56;52;65408;0;7;0;0;0;0;0;0;0;3;0;3470;0;0;0;0;0;0;0;10;7;3470;0;24;18;7;4;5;0;1;0;7;0;11910;15433;9850;7975;15710;0;8000;0;66;59;68878;0;17;18;7;4;5;0;1;0;4;0;8440;15433;9850;7975;15710;0;8000;0;56;52;65408;0;7;0;0;0;0;0;0;0;3;0;3470;0;0;0;0;0;0;0;10;7;3470;
510020105000027;1;2;19;30;14;19;20;2;9;2;34;450;9640;27190;18868;42500;74460;12000;85200;36610;151;117;306918;0;5;13;7;8;18;1;7;2;3;0;2550;11780;9318;18500;68460;6000;67200;36610;64;61;220418;2;14;17;7;11;2;1;2;0;31;450;7090;15410;9550;24000;6000;6000;18000;0;87;56;86500;2;19;30;14;19;20;2;9;2;34;450;9640;27190;18868;42500;74460;12000;85200;36610;151;117;306918;0;5;13;7;8;18;1;7;2;3;0;2550;11780;9318;18500;68460;6000;67200;36610;64;61;220418;2;14;17;7;11;2;1;2;0;31;450;7090;15410;9550;24000;6000;6000;18000;0;87;56;86500;
510020105000028;1;3;83;88;41;12;2;0;0;0;23;650;39232;72890;52755;23600;6000;0;0;0;252;229;195127;0;48;72;40;12;1;0;0;0;8;0;23606;61252;51705;23600;3000;0;0;0;181;173;163163;3;35;16;1;0;1;0;0;0;15;650;15626;11638;1050;0;3000;0;0;0;71;56;31964;3;83;88;41;12;2;0;0;0;23;650;39232;72890;52755;23600;6000;0;0;0;252;229;195127;0;48;72;40;12;1;0;0;0;8;0;23606;61252;51705;23600;3000;0;0;0;181;173;163163;3;35;16;1;0;1;0;0;0;15;650;15626;11638;1050;0;3000;0;0;0;71;56;31964;
510020105000029;1;7;63;84;34;11;3;0;0;0;22;1171;29998;65614;44277;20840;11200;0;0;0;224;202;173100;3;33;63;30;11;3;0;0;0;16;451;15494;49674;39177;20840;11200;0;0;0;159;143;136836;4;30;21;4;0;0;0;0;0;6;720;14504;15940;5100;0;0;0;0;0;65;59;36264;7;63;84;34;11;3;0;0;0;22;1171;29998;65614;44277;20840;11200;0;0;0;224;202;173100;3;33;63;30;11;3;0;0;0;16;451;15494;49674;39177;20840;11200;0;0;0;159;143;136836;4;30;21;4;0;0;0;0;0;6;720;14504;15940;5100;0;0;0;0;0;65;59;36264;
510020105000030;1;1;15;38;42;44;23;3;1;1;3;1;7630;32666;57240;93682;85689;19500;10000;18500;171;168;324908;1;10;31;37;35;17;3;1;1;1;1;5080;27621;50240;74320;65300;19500;10000;18500;137;136;270562;0;5;7;5;9;6;0;0;0;2;0;2550;5045;7000;19362;20389;0;0;0;34;32;54346;1;15;38;42;44;23;3;1;1;3;1;7630;32666;57240;93682;85689;19500;10000;18500;171;168;324908;1;10;31;37;35;17;3;1;1;1;1;5080;27621;50240;74320;65300;19500;10000;18500;137;136;270562;0;5;7;5;9;6;0;0;0;2;0;2550;5045;7000;19362;20389;0;0;0;34;32;54346;
