Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;
220005305000011;8;206;82;26;2;0;1;0;0;0;86;22620;36833;18842;2720;0;3500;0;0;0;403;317;84515;110;50;9;1;0;1;0;0;0;40;12896;21243;7180;1220;0;3500;0;0;0;211;171;46039;96;32;17;1;0;0;0;0;0;46;9724;15590;11662;1500;0;0;0;0;0;192;146;38476;206;82;26;2;0;1;0;0;0;86;22620;36833;18842;2720;0;3500;0;0;0;403;317;84515;110;50;9;1;0;1;0;0;0;40;12896;21243;7180;1220;0;3500;0;0;0;211;171;46039;96;32;17;1;0;0;0;0;0;46;9724;15590;11662;1500;0;0;0;0;0;192;146;38476;
220005305000012;8;59;71;13;0;1;0;0;0;0;175;5962;35830;12265;0;1600;0;0;0;0;319;144;55657;7;38;9;0;1;0;0;0;0;116;642;19000;8205;0;1600;0;0;0;0;171;55;29447;52;33;4;0;0;0;0;0;0;59;5320;16830;4060;0;0;0;0;0;0;148;89;26210;59;71;13;0;1;0;0;0;0;175;5962;35830;12265;0;1600;0;0;0;0;319;144;55657;7;38;9;0;1;0;0;0;0;116;642;19000;8205;0;1600;0;0;0;0;171;55;29447;52;33;4;0;0;0;0;0;0;59;5320;16830;4060;0;0;0;0;0;0;148;89;26210;
220005305000013;8;31;47;8;0;0;0;0;0;0;61;3141;23650;7750;0;0;0;0;0;0;147;86;34541;10;24;5;0;0;0;0;0;0;35;1040;11920;4690;0;0;0;0;0;0;74;39;17650;21;23;3;0;0;0;0;0;0;26;2101;11730;3060;0;0;0;0;0;0;73;47;16891;31;47;8;0;0;0;0;0;0;61;3141;23650;7750;0;0;0;0;0;0;147;86;34541;10;24;5;0;0;0;0;0;0;35;1040;11920;4690;0;0;0;0;0;0;74;39;17650;21;23;3;0;0;0;0;0;0;26;2101;11730;3060;0;0;0;0;0;0;73;47;16891;
220005305000014;8;79;65;5;1;0;0;0;0;0;101;8055;33110;4790;1200;0;0;0;0;0;251;150;47155;36;30;2;1;0;0;0;0;0;55;4200;15290;1730;1200;0;0;0;0;0;124;69;22420;43;35;3;0;0;0;0;0;0;46;3855;17820;3060;0;0;0;0;0;0;127;81;24735;79;65;5;1;0;0;0;0;0;101;8055;33110;4790;1200;0;0;0;0;0;251;150;47155;36;30;2;1;0;0;0;0;0;55;4200;15290;1730;1200;0;0;0;0;0;124;69;22420;43;35;3;0;0;0;0;0;0;46;3855;17820;3060;0;0;0;0;0;0;127;81;24735;
220005305000015;8;56;45;5;0;0;0;0;0;0;129;4974;22670;5100;0;0;0;0;0;0;235;106;32744;10;17;1;0;0;0;0;0;0;92;820;8400;1020;0;0;0;0;0;0;120;28;10240;46;28;4;0;0;0;0;0;0;37;4154;14270;4080;0;0;0;0;0;0;115;78;22504;56;45;5;0;0;0;0;0;0;129;4974;22670;5100;0;0;0;0;0;0;235;106;32744;10;17;1;0;0;0;0;0;0;92;820;8400;1020;0;0;0;0;0;0;120;28;10240;46;28;4;0;0;0;0;0;0;37;4154;14270;4080;0;0;0;0;0;0;115;78;22504;
220005305000016;8;62;62;5;1;0;1;0;0;0;181;8463;29154;3720;1180;0;3600;0;0;0;312;131;46117;33;32;3;1;0;1;0;0;0;94;4870;14364;2040;1180;0;3600;0;0;0;164;70;26054;29;30;2;0;0;0;0;0;0;87;3593;14790;1680;0;0;0;0;0;0;148;61;20063;62;62;5;1;0;1;0;0;0;181;8463;29154;3720;1180;0;3600;0;0;0;312;131;46117;33;32;3;1;0;1;0;0;0;94;4870;14364;2040;1180;0;3600;0;0;0;164;70;26054;29;30;2;0;0;0;0;0;0;87;3593;14790;1680;0;0;0;0;0;0;148;61;20063;
220010305000001;1;60;99;28;13;6;3;0;0;0;123;8283;44256;21233;17340;11425;11000;0;0;0;332;209;113537;27;48;19;4;3;2;0;0;0;62;4158;21294;14859;5800;5550;7700;0;0;0;165;103;59361;33;51;9;9;3;1;0;0;0;61;4125;22962;6374;11540;5875;3300;0;0;0;167;106;54176;60;99;28;13;6;3;0;0;0;123;8283;44256;21233;17340;11425;11000;0;0;0;332;209;113537;27;48;19;4;3;2;0;0;0;62;4158;21294;14859;5800;5550;7700;0;0;0;165;103;59361;33;51;9;9;3;1;0;0;0;61;4125;22962;6374;11540;5875;3300;0;0;0;167;106;54176;
220010305000002;1;66;61;24;3;1;0;0;0;0;134;7297;28553;18448;4210;1556;0;0;0;0;289;155;60064;18;25;13;2;0;0;0;0;0;83;2285;11850;10210;2700;0;0;0;0;0;141;58;27045;48;36;11;1;1;0;0;0;0;51;5012;16703;8238;1510;1556;0;0;0;0;148;97;33019;66;61;24;3;1;0;0;0;0;134;7297;28553;18448;4210;1556;0;0;0;0;289;155;60064;18;25;13;2;0;0;0;0;0;83;2285;11850;10210;2700;0;0;0;0;0;141;58;27045;48;36;11;1;1;0;0;0;0;51;5012;16703;8238;1510;1556;0;0;0;0;148;97;33019;
220010305000003;1;163;190;43;12;3;0;0;0;0;349;17566;94550;36758;15510;5400;0;0;0;0;760;411;169784;44;90;22;4;0;0;0;0;0;206;4585;44758;18680;5070;0;0;0;0;0;366;160;73093;119;100;21;8;3;0;0;0;0;143;12981;49792;18078;10440;5400;0;0;0;0;394;251;96691;162;190;43;12;3;0;0;0;0;349;17466;94550;36758;15510;5400;0;0;0;0;759;410;169684;43;90;22;4;0;0;0;0;0;206;4485;44758;18680;5070;0;0;0;0;0;365;159;72993;119;100;21;8;3;0;0;0;0;143;12981;49792;18078;10440;5400;0;0;0;0;394;251;96691;
220010305000004;1;63;101;25;9;3;2;0;0;0;173;7620;48996;21720;12460;5712;7100;0;0;0;376;203;103608;14;53;12;4;1;2;0;0;0;95;2020;25538;10360;5450;1600;7100;0;0;0;181;86;52068;49;48;13;5;2;0;0;0;0;78;5600;23458;11360;7010;4112;0;0;0;0;195;117;51540;63;101;25;9;3;2;0;0;0;173;7620;48996;21720;12460;5712;7100;0;0;0;376;203;103608;14;53;12;4;1;2;0;0;0;95;2020;25538;10360;5450;1600;7100;0;0;0;181;86;52068;49;48;13;5;2;0;0;0;0;78;5600;23458;11360;7010;4112;0;0;0;0;195;117;51540;
220010305000005;8;28;42;5;0;0;0;0;0;0;73;3273;20770;3570;0;0;0;0;0;0;148;75;27613;4;24;3;0;0;0;0;0;0;39;510;11590;2000;0;0;0;0;0;0;70;31;14100;24;18;2;0;0;0;0;0;0;34;2763;9180;1570;0;0;0;0;0;0;78;44;13513;28;42;5;0;0;0;0;0;0;73;3273;20770;3570;0;0;0;0;0;0;148;75;27613;4;24;3;0;0;0;0;0;0;39;510;11590;2000;0;0;0;0;0;0;70;31;14100;24;18;2;0;0;0;0;0;0;34;2763;9180;1570;0;0;0;0;0;0;78;44;13513;
220010305000006;8;114;70;33;3;2;0;0;0;0;181;14892;31437;25686;3350;4010;0;0;0;0;403;222;79375;16;46;26;1;1;0;0;0;0;97;2363;21066;20016;1100;2000;0;0;0;0;187;90;46545;98;24;7;2;1;0;0;0;0;84;12529;10371;5670;2250;2010;0;0;0;0;216;132;32830;114;70;33;3;2;0;0;0;0;181;14892;31437;25686;3350;4010;0;0;0;0;403;222;79375;16;46;26;1;1;0;0;0;0;97;2363;21066;20016;1100;2000;0;0;0;0;187;90;46545;98;24;7;2;1;0;0;0;0;84;12529;10371;5670;2250;2010;0;0;0;0;216;132;32830;
220010305000007;5;78;90;28;9;1;0;0;0;0;163;8795;41927;25194;12191;2100;0;0;0;0;369;206;90207;15;42;15;7;1;0;0;0;0;100;1600;19380;13255;9930;2100;0;0;0;0;180;80;46265;63;48;13;2;0;0;0;0;0;63;7195;22547;11939;2261;0;0;0;0;0;189;126;43942;78;90;28;9;1;0;0;0;0;163;8795;41927;25194;12191;2100;0;0;0;0;369;206;90207;15;42;15;7;1;0;0;0;0;100;1600;19380;13255;9930;2100;0;0;0;0;180;80;46265;63;48;13;2;0;0;0;0;0;63;7195;22547;11939;2261;0;0;0;0;0;189;126;43942;
220010305000008;5;72;67;15;4;2;0;0;0;0;114;6864;32860;13071;4960;3250;0;0;0;0;274;160;61005;22;31;11;2;1;0;0;0;0;68;1877;14940;9440;2460;1650;0;0;0;0;135;67;30367;50;36;4;2;1;0;0;0;0;46;4987;17920;3631;2500;1600;0;0;0;0;139;93;30638;72;67;15;4;2;0;0;0;0;114;6864;32860;13071;4960;3250;0;0;0;0;274;160;61005;22;31;11;2;1;0;0;0;0;68;1877;14940;9440;2460;1650;0;0;0;0;135;67;30367;50;36;4;2;1;0;0;0;0;46;4987;17920;3631;2500;1600;0;0;0;0;139;93;30638;
220010305000009;1;51;125;30;24;17;4;1;0;0;159;6007;60827;24056;31326;34117;15615;6000;0;0;411;252;177948;19;54;13;12;7;2;1;0;0;82;2259;25759;10146;15950;13965;9070;6000;0;0;190;108;83149;32;71;17;12;10;2;0;0;0;77;3748;35068;13910;15376;20152;6545;0;0;0;221;144;94799;50;123;30;24;17;4;1;0;0;157;5947;59817;24056;31326;34117;15615;6000;0;0;406;249;176878;19;53;13;12;7;2;1;0;0;81;2259;25259;10146;15950;13965;9070;6000;0;0;188;107;82649;31;70;17;12;10;2;0;0;0;76;3688;34558;13910;15376;20152;6545;0;0;0;218;142;94229;
220010305000010;1;85;149;27;5;3;1;0;0;0;236;9299;72690;22951;6720;6070;2840;0;0;0;506;270;120570;23;62;11;4;2;1;0;0;0;133;2574;29700;9380;5470;4220;2840;0;0;0;236;103;54184;62;87;16;1;1;0;0;0;0;103;6725;42990;13571;1250;1850;0;0;0;0;270;167;66386;85;149;27;5;3;1;0;0;0;236;9299;72690;22951;6720;6070;2840;0;0;0;506;270;120570;23;62;11;4;2;1;0;0;0;133;2574;29700;9380;5470;4220;2840;0;0;0;236;103;54184;62;87;16;1;1;0;0;0;0;103;6725;42990;13571;1250;1850;0;0;0;0;270;167;66386;
220010305000011;1;55;118;29;3;6;1;0;0;0;205;6416;58964;23881;4100;12810;4000;0;0;0;417;212;110171;11;47;14;1;2;1;0;0;0;124;1783;23480;10490;1300;3810;4000;0;0;0;200;76;44863;44;71;15;2;4;0;0;0;0;81;4633;35484;13391;2800;9000;0;0;0;0;217;136;65308;55;118;29;3;6;1;0;0;0;205;6416;58964;23881;4100;12810;4000;0;0;0;417;212;110171;11;47;14;1;2;1;0;0;0;124;1783;23480;10490;1300;3810;4000;0;0;0;200;76;44863;44;71;15;2;4;0;0;0;0;81;4633;35484;13391;2800;9000;0;0;0;0;217;136;65308;
220010305000012;7;1;8;0;0;0;0;0;0;0;8;170;3970;0;0;0;0;0;0;0;17;9;4140;0;5;0;0;0;0;0;0;0;3;0;2440;0;0;0;0;0;0;0;8;5;2440;1;3;0;0;0;0;0;0;0;5;170;1530;0;0;0;0;0;0;0;9;4;1700;1;8;0;0;0;0;0;0;0;8;170;3970;0;0;0;0;0;0;0;17;9;4140;0;5;0;0;0;0;0;0;0;3;0;2440;0;0;0;0;0;0;0;8;5;2440;1;3;0;0;0;0;0;0;0;5;170;1530;0;0;0;0;0;0;0;9;4;1700;
220020205000001;1;47;234;104;27;30;16;0;0;0;270;5664;114532;89818;37148;62290;59810;0;0;0;728;458;369262;14;111;51;15;19;14;0;0;0;105;1722;54260;44390;20995;39600;51910;0;0;0;329;224;212877;33;123;53;12;11;2;0;0;0;165;3942;60272;45428;16153;22690;7900;0;0;0;399;234;156385;47;234;104;27;30;16;0;0;0;270;5664;114532;89818;37148;62290;59810;0;0;0;728;458;369262;14;111;51;15;19;14;0;0;0;105;1722;54260;44390;20995;39600;51910;0;0;0;329;224;212877;33;123;53;12;11;2;0;0;0;165;3942;60272;45428;16153;22690;7900;0;0;0;399;234;156385;
220020205000002;1;59;251;91;44;31;17;2;1;1;213;8082;122394;78386;60268;60656;59150;11250;8000;11400;710;497;419586;14;113;45;23;14;12;1;1;0;92;2061;54349;37172;32138;27720;43100;6000;8000;0;315;223;210540;45;138;46;21;17;5;1;0;1;121;6021;68045;41214;28130;32936;16050;5250;0;11400;395;274;209046;59;250;91;44;31;17;2;1;1;213;8082;121884;78386;60268;60656;59150;11250;8000;11400;709;496;419076;14;112;45;23;14;12;1;1;0;92;2061;53839;37172;32138;27720;43100;6000;8000;0;314;222;210030;45;138;46;21;17;5;1;0;1;121;6021;68045;41214;28130;32936;16050;5250;0;11400;395;274;209046;
220020205000003;1;79;210;64;15;14;6;2;1;0;319;11615;101481;54517;20260;27209;20100;13000;10000;0;710;391;258182;34;94;27;10;7;5;2;1;0;139;5895;44687;21760;13760;14480;16100;13000;10000;0;319;180;139682;45;116;37;5;7;1;0;0;0;180;5720;56794;32757;6500;12729;4000;0;0;0;391;211;118500;79;210;64;15;14;6;2;1;0;319;11615;101481;54517;20260;27209;20100;13000;10000;0;710;391;258182;34;94;27;10;7;5;2;1;0;139;5895;44687;21760;13760;14480;16100;13000;10000;0;319;180;139682;45;116;37;5;7;1;0;0;0;180;5720;56794;32757;6500;12729;4000;0;0;0;391;211;118500;
220020205000004;1;176;157;37;4;4;2;0;1;0;175;22216;71876;31455;5300;7266;6800;0;10000;0;556;381;154913;70;83;27;4;3;0;0;1;0;75;9425;38020;22514;5300;5366;0;0;10000;0;263;188;90625;106;74;10;0;1;2;0;0;0;100;12791;33856;8941;0;1900;6800;0;0;0;293;193;64288;176;157;37;4;4;2;0;1;0;175;22216;71876;31455;5300;7266;6800;0;10000;0;556;381;154913;70;83;27;4;3;0;0;1;0;75;9425;38020;22514;5300;5366;0;0;10000;0;263;188;90625;106;74;10;0;1;2;0;0;0;100;12791;33856;8941;0;1900;6800;0;0;0;293;193;64288;
220020205000005;1;179;288;68;27;16;4;1;0;0;260;24043;136351;54534;34960;32107;14696;6700;0;0;843;583;303391;77;148;39;20;14;3;0;0;0;119;10970;68742;31809;25960;28307;11934;0;0;0;420;301;177722;102;140;29;7;2;1;1;0;0;141;13073;67609;22725;9000;3800;2762;6700;0;0;423;282;125669;179;288;67;27;16;4;1;0;0;259;24043;136351;53934;34960;32107;14696;6700;0;0;841;582;302791;77;148;38;20;14;3;0;0;0;119;10970;68742;31209;25960;28307;11934;0;0;0;419;300;177122;102;140;29;7;2;1;1;0;0;140;13073;67609;22725;9000;3800;2762;6700;0;0;422;282;125669;
220020205000006;1;106;236;65;13;16;3;0;0;0;260;13796;110716;55823;17548;32187;9000;0;0;0;699;439;239070;35;111;32;8;10;2;0;0;0;125;5105;51499;26466;10828;21200;6000;0;0;0;323;198;121098;71;125;33;5;6;1;0;0;0;135;8691;59217;29357;6720;10987;3000;0;0;0;376;241;117972;106;236;65;13;16;3;0;0;0;260;13796;110716;55823;17548;32187;9000;0;0;0;699;439;239070;35;111;32;8;10;2;0;0;0;125;5105;51499;26466;10828;21200;6000;0;0;0;323;198;121098;71;125;33;5;6;1;0;0;0;135;8691;59217;29357;6720;10987;3000;0;0;0;376;241;117972;
220020205000007;1;243;186;38;5;4;1;0;0;0;256;25808;84527;29538;6130;7320;3200;0;0;0;733;477;156523;77;108;24;2;3;1;0;0;0;126;8494;49151;18741;2820;5720;3200;0;0;0;341;215;88126;166;78;14;3;1;0;0;0;0;130;17314;35376;10797;3310;1600;0;0;0;0;392;262;68397;243;186;38;5;4;1;0;0;0;256;25808;84527;29538;6130;7320;3200;0;0;0;733;477;156523;77;108;24;2;3;1;0;0;0;126;8494;49151;18741;2820;5720;3200;0;0;0;341;215;88126;166;78;14;3;1;0;0;0;0;130;17314;35376;10797;3310;1600;0;0;0;0;392;262;68397;
220020205000008;1;95;162;57;25;17;9;1;2;2;204;13084;75794;43646;32170;34519;30070;6290;16800;42000;574;370;294373;23;87;28;17;10;8;1;1;2;85;3807;41050;20514;22320;20032;25553;6290;8000;42000;262;177;189566;72;75;29;8;7;1;0;1;0;119;9277;34744;23132;9850;14487;4517;0;8800;0;312;193;104807;95;162;57;25;17;9;1;2;2;204;13084;75794;43646;32170;34519;30070;6290;16800;42000;574;370;294373;23;87;28;17;10;8;1;1;2;85;3807;41050;20514;22320;20032;25553;6290;8000;42000;262;177;189566;72;75;29;8;7;1;0;1;0;119;9277;34744;23132;9850;14487;4517;0;8800;0;312;193;104807;
220020205000009;1;125;203;47;21;16;6;2;0;0;404;15595;99585;38267;28391;33718;17185;12000;0;0;824;420;244741;25;115;23;13;10;5;2;0;0;200;3260;56160;18903;18255;21600;14385;12000;0;0;393;193;144563;100;88;24;8;6;1;0;0;0;204;12335;43425;19364;10136;12118;2800;0;0;0;431;227;100178;123;203;47;20;16;6;2;0;0;404;15285;99585;38267;26891;33718;17185;12000;0;0;821;417;242931;24;115;23;12;10;5;2;0;0;200;3110;56160;18903;16755;21600;14385;12000;0;0;391;191;142913;99;88;24;8;6;1;0;0;0;204;12175;43425;19364;10136;12118;2800;0;0;0;430;226;100018;
220020205000010;1;104;168;54;11;6;6;0;0;0;233;13900;79585;46099;14700;11847;18000;0;0;0;582;349;184131;41;93;30;6;5;4;0;0;0;110;5891;43360;24465;7700;10047;12000;0;0;0;289;179;103463;63;75;24;5;1;2;0;0;0;123;8009;36225;21634;7000;1800;6000;0;0;0;293;170;80668;104;168;54;11;6;6;0;0;0;233;13900;79585;46099;14700;11847;18000;0;0;0;582;349;184131;41;93;30;6;5;4;0;0;0;110;5891;43360;24465;7700;10047;12000;0;0;0;289;179;103463;63;75;24;5;1;2;0;0;0;123;8009;36225;21634;7000;1800;6000;0;0;0;293;170;80668;
220020205000011;1;213;167;58;5;0;2;1;0;0;203;28229;75466;46567;6532;0;9900;6294;0;0;649;446;172988;84;96;36;3;0;0;1;0;0;111;11220;44014;28439;3632;0;0;6294;0;0;331;220;93599;129;71;22;2;0;2;0;0;0;92;17009;31452;18128;2900;0;9900;0;0;0;318;226;79389;209;167;58;5;0;2;1;0;0;203;27559;75466;46567;6532;0;9900;6294;0;0;645;442;172318;82;96;36;3;0;0;1;0;0;111;10870;44014;28439;3632;0;0;6294;0;0;329;218;93249;127;71;22;2;0;2;0;0;0;92;16689;31452;18128;2900;0;9900;0;0;0;316;224;79069;
220020205000012;1;69;219;79;27;29;17;3;0;1;233;10388;102323;65957;35774;58649;54472;17911;0;15000;677;444;360474;32;112;33;16;16;14;3;0;1;90;4931;52054;26858;21424;31940;45300;17911;0;15000;317;227;215418;37;107;46;11;13;3;0;0;0;143;5457;50269;39099;14350;26709;9172;0;0;0;360;217;145056;69;219;78;27;29;17;3;0;1;233;10388;102323;64957;35774;58649;54472;17911;0;15000;676;443;359474;32;112;33;16;16;14;3;0;1;90;4931;52054;26858;21424;31940;45300;17911;0;15000;317;227;215418;37;107;45;11;13;3;0;0;0;143;5457;50269;38099;14350;26709;9172;0;0;0;359;216;144056;
220020205000013;1;62;218;58;17;15;9;0;0;0;197;9124;105970;50815;22110;29515;29857;0;0;0;576;379;247391;22;101;32;8;9;5;0;0;0;73;4100;48110;27783;10530;17294;17757;0;0;0;250;177;125574;40;117;26;9;6;4;0;0;0;124;5024;57860;23032;11580;12221;12100;0;0;0;326;202;121817;62;218;58;17;15;9;0;0;0;197;9124;105970;50815;22110;29515;29857;0;0;0;576;379;247391;22;101;32;8;9;5;0;0;0;73;4100;48110;27783;10530;17294;17757;0;0;0;250;177;125574;40;117;26;9;6;4;0;0;0;124;5024;57860;23032;11580;12221;12100;0;0;0;326;202;121817;
220020205000014;1;70;179;63;34;20;15;0;0;1;181;9624;86920;55319;45908;40710;52500;0;0;11000;563;382;301981;25;92;29;11;15;15;0;0;1;69;3805;44415;25440;15330;31700;52500;0;0;11000;257;188;184190;45;87;34;23;5;0;0;0;0;112;5819;42505;29879;30578;9010;0;0;0;0;306;194;117791;70;179;63;34;20;14;0;0;1;181;9624;86920;55319;45908;40710;49500;0;0;11000;562;381;298981;25;92;29;11;15;14;0;0;1;69;3805;44415;25440;15330;31700;49500;0;0;11000;256;187;181190;45;87;34;23;5;0;0;0;0;112;5819;42505;29879;30578;9010;0;0;0;0;306;194;117791;
