Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108
500020305000011;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
500020305000012;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
500020305000013;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
500020305000014;8;28;0;0;0;0;0;0;0;0;0;1;1;0;0;3;0;0;0;2;0;1;1;0;0;1;2;0;1;1;1;1;0;1;1;1;1;0;0;0;0;0;1;1;0;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;1;4;3;4;4;4;0;4;1;1;1;0;0;0
500020305000015;6;39;0;0;0;0;0;0;0;0;2;1;0;3;1;1;4;0;0;1;4;0;1;0;3;0;1;0;1;3;2;1;1;1;0;0;2;0;0;0;1;1;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;3;9;5;4;7;3;1;1;1;0;0;0;0;0
500020305000016;6;117;0;0;0;0;2;1;3;2;5;4;1;6;5;2;4;6;4;5;3;4;0;4;6;6;1;5;3;5;1;0;5;1;4;3;2;1;0;1;1;2;1;3;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;2;15;18;22;14;12;11;4;5;1;1;0;0;0;0
500020305000017;8;53;0;0;0;0;0;0;1;0;3;1;0;1;0;3;1;1;0;1;3;2;2;2;3;2;1;1;1;2;2;1;3;2;1;1;1;0;3;2;0;0;1;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;5;5;7;8;7;6;3;3;1;1;0;0;0;0
500020305000018;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
500020305000019;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
500020305000020;1;77;0;0;0;0;1;0;0;0;0;2;0;1;0;1;5;2;3;1;1;4;4;1;4;3;1;2;2;2;2;2;1;1;4;2;2;1;1;1;1;0;1;0;2;2;1;0;0;1;0;0;2;1;0;1;1;1;1;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;69;1;2;7;10;13;10;9;4;6;1;3;0;2;0;1
500020305000021;1;56;0;0;0;0;0;1;1;0;1;0;0;1;1;2;0;2;4;2;1;1;1;1;0;2;0;0;2;0;2;2;4;1;1;2;0;1;1;1;1;0;1;0;3;0;0;3;1;0;1;1;0;0;0;1;0;2;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;3;4;10;4;6;4;3;3;6;1;1;1;0;0
500020305000022;1;50;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;1;2;1;1;4;3;0;1;5;0;3;1;1;0;3;4;1;0;0;2;2;2;0;1;0;0;1;1;0;1;0;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;4;5;12;5;7;5;2;2;3;0;0;0;1
500020310000001;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;1;0;0;2;0;0;0;0;0;0
500020310000002;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
500020310000003;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
500020310000004;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
500020310000005;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
500020310000006;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0
500020310000007;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
500020310000008;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
500020310000009;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
500020315000001;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
500020315000002;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
500020315000003;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
500020315000004;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
500020315000005;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
500020315000006;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
500020315000007;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;2;2;0;0;1;1;0;0;0;0;0;0
500020315000008;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
500025205000001;1;110;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;4;6;3;1;5;2;3;2;2;3;2;5;1;4;1;0;3;4;3;2;2;4;2;1;3;1;2;1;1;2;1;1;0;1;1;2;1;4;0;2;1;1;1;1;1;1;1;3;2;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;0;0;3;15;13;13;12;11;5;4;5;2;4;3;2
500025205000002;1;152;0;0;0;0;1;1;0;1;3;4;0;7;3;4;5;4;5;2;6;4;2;6;3;7;5;5;2;2;7;3;4;7;2;6;3;3;2;2;1;4;1;3;1;0;0;1;3;1;2;2;0;2;1;1;1;1;0;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;147;1;9;19;21;23;19;22;12;4;7;4;3;3;0;0
500025205000003;1;92;0;0;0;0;0;0;0;0;0;0;1;2;2;2;5;0;4;6;1;2;3;2;5;3;2;0;2;4;3;3;3;0;2;5;2;2;4;1;0;1;3;1;1;2;1;2;1;0;0;3;0;0;0;0;2;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;0;0;12;13;14;11;12;8;5;6;0;0;0;0;1
500025205000004;1;121;0;0;0;0;0;0;0;0;1;0;1;2;1;2;1;2;1;2;2;7;6;2;4;3;5;2;4;2;2;2;4;5;5;3;3;3;1;2;1;2;4;3;2;4;0;1;1;4;3;0;1;0;1;1;0;0;0;0;3;1;0;2;0;1;1;2;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;107;0;1;7;14;20;11;20;8;10;7;1;2;2;3;1
500025205000005;8;11;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1;0;0;0;0;1;1;3;0;2;1;1;1;0;0
500025205000006;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;1;1;2;0;0;0;2;1;1;0;0;0
500025205000007;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
500025205000008;8;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0
500025205000009;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;1;1;0;1;1;0;1;2;0;0;0;0
500025205000010;1;45;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;0;2;3;0;2;0;1;1;4;1;4;0;1;1;2;0;3;0;2;0;1;1;0;0;1;0;0;0;2;1;0;0;0;2;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;5;7;4;10;4;3;1;3;2;0;0;0;0
500025205000011;2;16;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;4;1;2;1;2;2;1;1;0;1;0;0;0
500060905000001;1;106;0;1;0;0;0;0;0;0;1;1;1;2;2;1;3;1;3;2;1;2;6;0;2;4;3;2;4;2;2;2;3;2;0;2;0;3;3;3;0;6;0;2;1;1;3;2;2;2;4;4;3;2;0;1;2;1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;84;1;2;8;9;14;12;7;9;4;8;7;2;0;1;0
500060905000002;1;87;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;1;0;2;4;2;1;2;1;1;2;3;3;4;1;2;3;2;2;3;2;3;3;2;4;1;0;2;3;0;1;2;2;0;0;4;1;1;0;1;1;3;1;0;0;0;0;0;0;0;2;1;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;0;2;2;9;7;13;11;13;6;7;4;4;2;2;1
500060905000003;1;33;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;2;1;0;0;1;1;2;1;1;0;1;0;1;0;1;3;0;0;0;1;1;0;1;1;0;1;0;0;0;1;1;1;1;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;1;0;0;4;3;5;3;4;3;2;4;2;1;1;0
500060905000004;1;54;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;2;1;4;2;1;0;1;1;0;0;0;0;2;1;2;0;1;0;2;1;0;1;3;3;0;1;1;1;2;2;0;1;0;2;1;1;1;1;1;0;1;0;2;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;1;2;10;3;3;5;8;5;5;4;3;3;0;0
500060905000005;1;56;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;3;1;1;1;1;1;0;0;1;0;0;0;0;1;1;2;0;1;2;1;1;1;2;2;3;0;0;0;1;1;2;0;0;4;0;1;0;0;1;2;1;0;0;1;2;1;0;0;1;0;3;0;1;1;0;0;2;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;54;0;0;2;6;3;1;6;7;4;7;2;4;4;5;3
500060905000006;1;85;0;0;0;0;0;0;0;0;1;1;0;0;1;0;2;0;1;2;2;0;0;1;1;2;0;1;0;1;4;2;1;1;1;3;2;0;1;1;1;2;3;1;0;0;1;4;2;2;2;3;2;3;0;1;2;1;1;3;1;2;0;0;1;0;2;2;0;0;2;1;0;0;0;0;1;1;2;1;2;0;1;0;0;0;0;0;0;0;0;0;0;79;0;2;2;5;4;8;8;5;5;13;6;7;3;4;7
500060905000007;1;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;3;2;0;2;2;3;1;1;1;0;3;3;1;0;2;3;2;1;0;3;1;1;2;1;2;0;0;4;2;1;0;1;1;0;2;0;1;2;0;0;0;1;0;1;0;0;0;1;2;2;2;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;68;0;0;0;3;7;8;7;8;8;8;3;5;2;2;7
500060905000008;1;79;0;0;0;0;0;0;0;0;0;0;1;1;1;0;2;0;3;2;0;2;2;2;1;1;2;2;3;2;3;3;1;2;1;2;2;4;2;0;0;1;1;2;1;0;2;0;0;2;0;2;0;0;2;1;1;1;0;2;0;0;2;0;0;1;0;0;3;0;3;2;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;0;0;5;7;8;13;8;7;6;4;3;3;3;8;3
500060905000009;1;105;0;0;0;0;0;0;1;0;1;0;0;5;1;3;0;2;2;4;2;1;2;3;3;2;0;3;1;4;2;1;1;2;0;4;2;2;1;3;2;3;1;2;5;3;1;0;3;1;0;1;1;0;4;0;1;0;1;1;2;0;0;4;0;0;2;2;1;0;0;1;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;100;0;2;9;11;10;11;9;11;11;5;5;3;5;4;4
