Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;
210005505000011;1;5;50;53;18;15;11;0;0;2;94;900;24420;44073;23968;30200;41100;0;0;30000;248;154;194661;1;24;40;10;13;8;0;0;2;41;250;11790;33333;13922;26100;27600;0;0;30000;139;98;142995;4;26;13;8;2;3;0;0;0;53;650;12630;10740;10046;4100;13500;0;0;0;109;56;51666;5;49;52;18;15;11;0;0;2;94;900;23910;43073;23968;30200;41100;0;0;30000;246;152;193151;1;23;40;10;13;8;0;0;2;41;250;11280;33333;13922;26100;27600;0;0;30000;138;97;142485;4;26;12;8;2;3;0;0;0;53;650;12630;9740;10046;4100;13500;0;0;0;108;55;50666;
210005505000012;1;14;175;57;15;10;5;0;1;0;52;2566;87240;48966;21120;20770;17600;0;8000;0;329;277;206262;2;112;38;12;9;4;0;1;0;37;400;56443;32244;16620;18570;15000;0;8000;0;215;178;147277;12;63;19;3;1;1;0;0;0;15;2166;30797;16722;4500;2200;2600;0;0;0;114;99;58985;14;175;57;15;10;5;0;1;0;52;2566;87240;48966;21120;20770;17600;0;8000;0;329;277;206262;2;112;38;12;9;4;0;1;0;37;400;56443;32244;16620;18570;15000;0;8000;0;215;178;147277;12;63;19;3;1;1;0;0;0;15;2166;30797;16722;4500;2200;2600;0;0;0;114;99;58985;
210005505000013;1;12;109;63;31;25;13;2;1;0;24;1985;54420;54258;41020;53270;47900;13000;10000;0;280;256;275853;6;58;43;25;21;12;2;0;0;9;1070;29390;37458;33470;45650;44900;13000;0;0;176;167;204938;6;51;20;6;4;1;0;1;0;15;915;25030;16800;7550;7620;3000;0;10000;0;104;89;70915;12;109;63;31;25;13;2;1;0;24;1985;54420;54258;41020;53270;47900;13000;10000;0;280;256;275853;6;58;43;25;21;12;2;0;0;9;1070;29390;37458;33470;45650;44900;13000;0;0;176;167;204938;6;51;20;6;4;1;0;1;0;15;915;25030;16800;7550;7620;3000;0;10000;0;104;89;70915;
210005505000014;1;7;85;78;31;28;26;2;4;5;26;1254;42200;64780;41632;57540;91535;12157;38000;84040;292;266;433138;3;46;56;19;19;18;2;4;4;9;540;23270;46079;25837;38240;65637;12157;38000;69040;180;171;318800;4;39;22;12;9;8;0;0;1;17;714;18930;18701;15795;19300;25898;0;0;15000;112;95;114338;7;85;78;31;28;26;2;4;5;26;1254;42200;64780;41632;57540;91535;12157;38000;84040;292;266;433138;3;46;56;19;19;18;2;4;4;9;540;23270;46079;25837;38240;65637;12157;38000;69040;180;171;318800;4;39;22;12;9;8;0;0;1;17;714;18930;18701;15795;19300;25898;0;0;15000;112;95;114338;
210005505000015;1;8;67;22;15;22;8;2;0;0;50;812;33290;19540;21702;44647;26400;12000;0;0;194;144;158391;0;21;14;12;13;6;2;0;0;23;0;10710;12158;17502;26097;19900;12000;0;0;91;68;98367;8;46;8;3;9;2;0;0;0;27;812;22580;7382;4200;18550;6500;0;0;0;103;76;60024;8;67;22;15;22;8;2;0;0;50;812;33290;19540;21702;44647;26400;12000;0;0;194;144;158391;0;21;14;12;13;6;2;0;0;23;0;10710;12158;17502;26097;19900;12000;0;0;91;68;98367;8;46;8;3;9;2;0;0;0;27;812;22580;7382;4200;18550;6500;0;0;0;103;76;60024;
210005505000016;1;8;70;55;26;24;26;4;4;2;53;1084;33868;47421;35430;50800;97900;24500;36000;35000;272;219;362003;2;25;29;17;18;19;4;3;2;11;190;12170;24958;23070;37300;70700;24500;26000;35000;130;119;253888;6;45;26;9;6;7;0;1;0;42;894;21698;22463;12360;13500;27200;0;10000;0;142;100;108115;8;70;54;25;24;25;4;4;2;53;1084;33868;46421;33930;50800;93900;24500;36000;35000;269;216;355503;2;25;29;17;18;19;4;3;2;11;190;12170;24958;23070;37300;70700;24500;26000;35000;130;119;253888;6;45;25;8;6;6;0;1;0;42;894;21698;21463;10860;13500;23200;0;10000;0;139;97;101615;
210005505000017;1;0;77;35;21;21;22;2;1;1;91;0;38780;29032;27540;43483;79905;12500;9000;15000;271;180;255240;0;30;22;15;17;14;2;1;1;26;0;15290;18595;19720;35983;53890;12500;9000;15000;128;102;179978;0;47;13;6;4;8;0;0;0;65;0;23490;10437;7820;7500;26015;0;0;0;143;78;75262;0;77;35;21;21;22;2;1;1;91;0;38780;29032;27540;43483;79905;12500;9000;15000;271;180;255240;0;30;22;15;17;14;2;1;1;26;0;15290;18595;19720;35983;53890;12500;9000;15000;128;102;179978;0;47;13;6;4;8;0;0;0;65;0;23490;10437;7820;7500;26015;0;0;0;143;78;75262;
210005505000018;1;16;149;104;29;38;19;3;2;1;27;2534;71843;86085;39005;79700;70360;18000;17000;16000;388;361;400527;4;77;69;25;25;17;3;2;1;12;550;37323;55211;33605;53050;63160;18000;17000;16000;235;223;293899;12;72;35;4;13;2;0;0;0;15;1984;34520;30874;5400;26650;7200;0;0;0;153;138;106628;16;149;104;29;38;19;3;2;1;27;2534;71843;86085;39005;79700;70360;18000;17000;16000;388;361;400527;4;77;69;25;25;17;3;2;1;12;550;37323;55211;33605;53050;63160;18000;17000;16000;235;223;293899;12;72;35;4;13;2;0;0;0;15;1984;34520;30874;5400;26650;7200;0;0;0;153;138;106628;
210005505000019;1;2;80;50;34;47;71;6;11;10;24;290;40190;43267;46490;96400;268900;39500;103800;231000;335;311;869837;0;41;43;26;42;61;5;9;9;11;0;20460;37067;35540;87000;236900;33500;83800;206000;247;236;740267;2;39;7;8;5;10;1;2;1;13;290;19730;6200;10950;9400;32000;6000;20000;25000;88;75;129570;2;80;50;34;47;71;6;11;10;24;290;40190;43267;46490;96400;268900;39500;103800;231000;335;311;869837;0;41;43;26;42;61;5;9;9;11;0;20460;37067;35540;87000;236900;33500;83800;206000;247;236;740267;2;39;7;8;5;10;1;2;1;13;290;19730;6200;10950;9400;32000;6000;20000;25000;88;75;129570;
210005505000020;1;13;65;51;16;15;18;4;0;2;20;2279;32314;43858;21853;29130;60500;24200;0;33000;204;184;247134;3;33;37;5;8;13;3;0;2;9;500;16590;32588;6730;15490;43800;18200;0;33000;113;104;166898;10;32;14;11;7;5;1;0;0;11;1779;15724;11270;15123;13640;16700;6000;0;0;91;80;80236;13;65;51;15;15;18;4;0;2;20;2279;32314;43858;20353;29130;60500;24200;0;33000;203;183;245634;3;33;37;5;8;13;3;0;2;9;500;16590;32588;6730;15490;43800;18200;0;33000;113;104;166898;10;32;14;10;7;5;1;0;0;11;1779;15724;11270;13623;13640;16700;6000;0;0;90;79;78736;
210005505000021;1;7;113;72;24;29;29;3;2;1;24;1159;54360;59417;32263;58750;103015;19900;18000;12200;304;280;359064;4;55;49;20;20;25;3;2;1;13;697;26590;41580;26763;41600;90015;19900;18000;12200;192;179;277345;3;58;23;4;9;4;0;0;0;11;462;27770;17837;5500;17150;13000;0;0;0;112;101;81719;7;113;72;24;29;29;3;2;1;24;1159;54360;59417;32263;58750;103015;19900;18000;12200;304;280;359064;4;55;49;20;20;25;3;2;1;13;697;26590;41580;26763;41600;90015;19900;18000;12200;192;179;277345;3;58;23;4;9;4;0;0;0;11;462;27770;17837;5500;17150;13000;0;0;0;112;101;81719;
210005505000022;1;19;100;64;17;14;9;3;0;0;34;3117;46820;53908;23400;26450;33400;19600;0;0;260;226;206695;12;56;49;14;11;8;2;0;0;18;2203;26950;40520;19000;21100;30800;12600;0;0;170;152;153173;7;44;15;3;3;1;1;0;0;16;914;19870;13388;4400;5350;2600;7000;0;0;90;74;53522;19;100;64;17;14;9;3;0;0;34;3117;46820;53908;23400;26450;33400;19600;0;0;260;226;206695;12;56;49;14;11;8;2;0;0;18;2203;26950;40520;19000;21100;30800;12600;0;0;170;152;153173;7;44;15;3;3;1;1;0;0;16;914;19870;13388;4400;5350;2600;7000;0;0;90;74;53522;
210005505000023;1;18;163;86;22;15;10;0;2;0;34;2876;77172;67508;28319;29900;37500;0;18000;0;350;316;261275;3;104;60;14;12;7;0;2;0;12;510;50512;47789;17887;23900;24700;0;18000;0;214;202;183298;15;59;26;8;3;3;0;0;0;22;2366;26660;19719;10432;6000;12800;0;0;0;136;114;77977;18;163;86;22;15;10;0;2;0;34;2876;77172;67508;28319;29900;37500;0;18000;0;350;316;261275;3;104;60;14;12;7;0;2;0;12;510;50512;47789;17887;23900;24700;0;18000;0;214;202;183298;15;59;26;8;3;3;0;0;0;22;2366;26660;19719;10432;6000;12800;0;0;0;136;114;77977;
210005505000024;1;9;117;55;15;14;19;3;0;2;47;1396;56465;43495;20200;28700;68800;18000;0;45000;281;234;282056;4;76;45;14;11;12;3;0;1;32;555;37040;34735;18700;22800;43600;18000;0;30000;198;166;205430;5;41;10;1;3;7;0;0;1;15;841;19425;8760;1500;5900;25200;0;0;15000;83;68;76626;9;117;55;15;14;19;3;0;2;47;1396;56465;43495;20200;28700;68800;18000;0;45000;281;234;282056;4;76;45;14;11;12;3;0;1;32;555;37040;34735;18700;22800;43600;18000;0;30000;198;166;205430;5;41;10;1;3;7;0;0;1;15;841;19425;8760;1500;5900;25200;0;0;15000;83;68;76626;
210005505000025;1;41;138;77;12;8;9;0;0;1;36;7093;65123;57394;15800;16100;36700;0;0;20000;322;286;218210;17;85;62;11;8;7;0;0;1;22;3282;40624;45262;14300;16100;28700;0;0;20000;213;191;168268;24;53;15;1;0;2;0;0;0;14;3811;24499;12132;1500;0;8000;0;0;0;109;95;49942;41;138;77;12;8;9;0;0;1;36;7093;65123;57394;15800;16100;36700;0;0;20000;322;286;218210;17;85;62;11;8;7;0;0;1;22;3282;40624;45262;14300;16100;28700;0;0;20000;213;191;168268;24;53;15;1;0;2;0;0;0;14;3811;24499;12132;1500;0;8000;0;0;0;109;95;49942;
210005505000026;1;26;126;71;12;9;6;0;0;0;35;3740;57478;52474;15739;16600;24100;0;0;0;285;250;170131;6;62;55;10;7;4;0;0;0;7;970;28537;41176;13119;12700;16100;0;0;0;151;144;112602;20;64;16;2;2;2;0;0;0;28;2770;28941;11298;2620;3900;8000;0;0;0;134;106;57529;26;126;71;12;8;6;0;0;0;35;3740;57478;52474;15739;14600;24100;0;0;0;284;249;168131;6;62;55;10;7;4;0;0;0;7;970;28537;41176;13119;12700;16100;0;0;0;151;144;112602;20;64;16;2;1;2;0;0;0;28;2770;28941;11298;2620;1900;8000;0;0;0;133;105;55529;
210005505000027;1;45;118;44;5;5;0;0;0;0;59;5581;52979;31215;6760;11090;0;0;0;0;276;217;107625;8;59;36;4;4;0;0;0;0;12;1310;27774;25903;5260;9315;0;0;0;0;123;111;69562;37;59;8;1;1;0;0;0;0;47;4271;25205;5312;1500;1775;0;0;0;0;153;106;38063;45;118;44;4;5;0;0;0;0;59;5581;52979;31215;5260;11090;0;0;0;0;275;216;106125;8;59;36;3;4;0;0;0;0;12;1310;27774;25903;3760;9315;0;0;0;0;122;110;68062;37;59;8;1;1;0;0;0;0;47;4271;25205;5312;1500;1775;0;0;0;0;153;106;38063;
210005505000028;1;8;113;57;20;16;9;2;0;2;58;1407;55265;44993;27200;34150;33800;13200;0;45000;285;227;255015;1;75;48;16;9;7;1;0;2;30;255;36890;36433;21700;18510;28000;7000;0;45000;189;159;193788;7;38;9;4;7;2;1;0;0;28;1152;18375;8560;5500;15640;5800;6200;0;0;96;68;61227;8;113;57;20;16;9;2;0;2;58;1407;55265;44993;27200;34150;33800;13200;0;45000;285;227;255015;1;75;48;16;9;7;1;0;2;30;255;36890;36433;21700;18510;28000;7000;0;45000;189;159;193788;7;38;9;4;7;2;1;0;0;28;1152;18375;8560;5500;15640;5800;6200;0;0;96;68;61227;
210005505000029;1;51;222;123;32;25;6;1;1;4;55;7157;106001;96309;43360;49959;24700;7000;10000;59300;520;465;403786;19;153;98;30;22;6;1;0;4;26;3167;73150;76237;40660;43900;24700;7000;0;59300;359;333;328114;32;69;25;2;3;0;0;1;0;29;3990;32851;20072;2700;6059;0;0;10000;0;161;132;75672;51;222;123;32;25;6;1;1;4;55;7157;106001;96309;43360;49959;24700;7000;10000;59300;520;465;403786;19;153;98;30;22;6;1;0;4;26;3167;73150;76237;40660;43900;24700;7000;0;59300;359;333;328114;32;69;25;2;3;0;0;1;0;29;3990;32851;20072;2700;6059;0;0;10000;0;161;132;75672;
210005505000030;1;19;117;92;35;33;17;1;0;0;26;3358;56682;73889;47180;67830;60500;7000;0;0;340;314;316439;7;69;83;30;30;14;1;0;0;13;1405;33830;66398;40440;61430;50700;7000;0;0;247;234;261203;12;48;9;5;3;3;0;0;0;13;1953;22852;7491;6740;6400;9800;0;0;0;93;80;55236;19;117;90;35;33;17;1;0;0;26;3358;56682;72119;47180;67830;60500;7000;0;0;338;312;314669;7;69;81;30;30;14;1;0;0;13;1405;33830;64628;40440;61430;50700;7000;0;0;245;232;259433;12;48;9;5;3;3;0;0;0;13;1953;22852;7491;6740;6400;9800;0;0;0;93;80;55236;
210005505000031;1;10;76;95;43;41;58;17;13;9;28;1559;36519;78351;61002;85890;223490;104310;124000;599000;390;362;1314121;4;45;73;38;35;50;13;13;9;18;700;22077;59569;53672;73090;191590;79300;124000;599000;298;280;1202998;6;31;22;5;6;8;4;0;0;10;859;14442;18782;7330;12800;31900;25010;0;0;92;82;111123;10;76;95;43;41;58;17;13;9;28;1559;36519;78351;61002;85890;223490;104310;124000;599000;390;362;1314121;4;45;73;38;35;50;13;13;9;18;700;22077;59569;53672;73090;191590;79300;124000;599000;298;280;1202998;6;31;22;5;6;8;4;0;0;10;859;14442;18782;7330;12800;31900;25010;0;0;92;82;111123;
210005505000032;1;39;116;52;13;18;12;1;0;2;32;5219;54920;39117;17760;38630;46300;6000;0;32800;285;253;240746;12;84;40;10;17;9;1;0;1;15;1962;39340;29797;13560;36630;35500;6000;0;15000;189;174;177789;27;32;12;3;1;3;0;0;1;17;3257;15580;9320;4200;2000;10800;0;0;17800;96;79;62957;39;116;52;13;18;12;1;0;2;32;5219;54920;39117;17760;38630;46300;6000;0;32800;285;253;240746;12;84;40;10;17;9;1;0;1;15;1962;39340;29797;13560;36630;35500;6000;0;15000;189;174;177789;27;32;12;3;1;3;0;0;1;17;3257;15580;9320;4200;2000;10800;0;0;17800;96;79;62957;
210005505000033;1;22;130;68;16;15;8;1;1;2;32;3394;63674;56150;23120;32550;28600;7000;9000;32000;295;263;255488;7;88;49;13;12;5;1;1;2;8;1118;43790;40305;19220;26050;17000;7000;9000;32000;186;178;195483;15;42;19;3;3;3;0;0;0;24;2276;19884;15845;3900;6500;11600;0;0;0;109;85;60005;22;130;68;16;15;8;1;1;2;32;3394;63674;56150;23120;32550;28600;7000;9000;32000;295;263;255488;7;88;49;13;12;5;1;1;2;8;1118;43790;40305;19220;26050;17000;7000;9000;32000;186;178;195483;15;42;19;3;3;3;0;0;0;24;2276;19884;15845;3900;6500;11600;0;0;0;109;85;60005;
210005505000034;1;20;94;55;14;10;2;1;0;0;45;2980;45251;43115;18615;20385;8300;6000;0;0;241;196;144646;4;57;37;11;6;2;0;0;0;27;765;28019;30781;14415;11885;8300;0;0;0;144;117;94165;16;37;18;3;4;0;1;0;0;18;2215;17232;12334;4200;8500;0;6000;0;0;97;79;50481;20;94;55;14;10;2;1;0;0;45;2980;45251;43115;18615;20385;8300;6000;0;0;241;196;144646;4;57;37;11;6;2;0;0;0;27;765;28019;30781;14415;11885;8300;0;0;0;144;117;94165;16;37;18;3;4;0;1;0;0;18;2215;17232;12334;4200;8500;0;6000;0;0;97;79;50481;
210005505000035;1;40;131;81;21;9;2;1;0;0;32;5368;62131;61839;27561;17740;6000;7000;0;0;317;285;187639;12;75;57;15;9;2;0;0;0;12;1913;37188;44358;19481;17740;6000;0;0;0;182;170;126680;28;56;24;6;0;0;1;0;0;20;3455;24943;17481;8080;0;0;7000;0;0;135;115;60959;40;131;81;21;9;2;1;0;0;32;5368;62131;61839;27561;17740;6000;7000;0;0;317;285;187639;12;75;57;15;9;2;0;0;0;12;1913;37188;44358;19481;17740;6000;0;0;0;182;170;126680;28;56;24;6;0;0;1;0;0;20;3455;24943;17481;8080;0;0;7000;0;0;135;115;60959;
210005505000036;1;22;112;48;16;10;5;0;0;1;27;3823;52981;37771;21370;19433;17000;0;0;15000;241;214;167378;11;86;35;14;9;3;0;0;1;16;1769;40953;28029;18620;17813;10000;0;0;15000;175;159;132184;11;26;13;2;1;2;0;0;0;11;2054;12028;9742;2750;1620;7000;0;0;0;66;55;35194;22;112;48;16;10;5;0;0;1;26;3823;52981;37771;21370;19433;17000;0;0;15000;240;214;167378;11;86;35;14;9;3;0;0;1;15;1769;40953;28029;18620;17813;10000;0;0;15000;174;159;132184;11;26;13;2;1;2;0;0;0;11;2054;12028;9742;2750;1620;7000;0;0;0;66;55;35194;
210005505000037;1;36;168;102;17;9;5;0;0;0;22;5533;80784;78124;21473;17100;18781;0;0;0;359;337;221795;10;99;84;14;7;5;0;0;0;15;1730;48430;65493;17573;13300;18781;0;0;0;234;219;165307;26;69;18;3;2;0;0;0;0;7;3803;32354;12631;3900;3800;0;0;0;0;125;118;56488;36;168;102;17;9;5;0;0;0;22;5533;80784;78124;21473;17100;18781;0;0;0;359;337;221795;10;99;84;14;7;5;0;0;0;15;1730;48430;65493;17573;13300;18781;0;0;0;234;219;165307;26;69;18;3;2;0;0;0;0;7;3803;32354;12631;3900;3800;0;0;0;0;125;118;56488;
210005505000038;1;52;156;48;13;6;1;0;0;0;94;6109;74084;36213;17260;11800;3000;0;0;0;370;276;148466;0;92;31;13;5;1;0;0;0;29;0;44004;23331;17260;10200;3000;0;0;0;171;142;97795;52;64;17;0;1;0;0;0;0;65;6109;30080;12882;0;1600;0;0;0;0;199;134;50671;52;156;48;13;6;1;0;0;0;94;6109;74084;36213;17260;11800;3000;0;0;0;370;276;148466;0;92;31;13;5;1;0;0;0;29;0;44004;23331;17260;10200;3000;0;0;0;171;142;97795;52;64;17;0;1;0;0;0;0;65;6109;30080;12882;0;1600;0;0;0;0;199;134;50671;
210005505000039;1;19;126;43;7;4;1;0;1;0;46;3672;62004;34695;9400;8500;3000;0;8000;0;247;201;129271;8;86;37;6;4;1;0;0;0;17;1550;42230;29594;8200;8500;3000;0;0;0;159;142;93074;11;40;6;1;0;0;0;1;0;29;2122;19774;5101;1200;0;0;0;8000;0;88;59;36197;19;126;43;7;4;1;0;1;0;46;3672;62004;34695;9400;8500;3000;0;8000;0;247;201;129271;8;86;37;6;4;1;0;0;0;17;1550;42230;29594;8200;8500;3000;0;0;0;159;142;93074;11;40;6;1;0;0;0;1;0;29;2122;19774;5101;1200;0;0;0;8000;0;88;59;36197;
210005505000040;1;36;145;42;5;0;0;0;0;0;30;5496;67063;33209;6568;0;0;0;0;0;258;228;112336;15;114;35;3;0;0;0;0;0;20;2580;52720;27539;3568;0;0;0;0;0;187;167;86407;21;31;7;2;0;0;0;0;0;10;2916;14343;5670;3000;0;0;0;0;0;71;61;25929;36;145;42;5;0;0;0;0;0;30;5496;67063;33209;6568;0;0;0;0;0;258;228;112336;15;114;35;3;0;0;0;0;0;20;2580;52720;27539;3568;0;0;0;0;0;187;167;86407;21;31;7;2;0;0;0;0;0;10;2916;14343;5670;3000;0;0;0;0;0;71;61;25929;
210005505000041;1;113;93;15;2;1;2;0;0;0;57;13665;43111;10523;2310;1642;7500;0;0;0;283;226;78751;23;48;14;2;0;2;0;0;0;10;2475;22488;9883;2310;0;7500;0;0;0;99;89;44656;90;45;1;0;1;0;0;0;0;47;11190;20623;640;0;1642;0;0;0;0;184;137;34095;113;93;15;2;1;2;0;0;0;57;13665;43111;10523;2310;1642;7500;0;0;0;283;226;78751;23;48;14;2;0;2;0;0;0;10;2475;22488;9883;2310;0;7500;0;0;0;99;89;44656;90;45;1;0;1;0;0;0;0;47;11190;20623;640;0;1642;0;0;0;0;184;137;34095;
